aX,aY,aZ,gX,gY,gZ
-0.36,0.22,0.78,8.54,-1.613.85,
-0.53,0.32,0.8,8.68,-10.294.34,
-0.42,0.3,0.84,12.32,-5.672.87,
-0.46,0.24,0.81,15.54,-8.050.91,
-0.45,0.23,0.76,12.04,-10.361.05,
-0.44,0.27,0.8,9.8,-14.631.96,
-0.45,0.26,0.84,8.05,-17.573.50,
-0.42,0.27,0.88,6.44,-18.274.34,
-0.38,0.27,0.91,4.13,-14.774.41,
-0.34,0.28,0.92,2.66,-8.474.06,
-0.48,0.24,0.89,2.87,-13.305.53,
-0.47,0.29,0.93,2.31,-13.304.76,
-0.42,0.3,0.96,4.83,-4.834.55,
-0.4,0.28,0.97,10.01,2.174.41,
-0.42,0.25,1.01,14.28,4.623.78,
-0.41,0.27,1.01,14.28,7.700.56,
-0.39,0.27,0.94,11.06,8.54-1.75,
-0.35,0.28,0.88,6.93,6.58-2.45,
-0.33,0.26,0.86,5.46,4.76-3.08,
-0.34,0.23,0.86,7.49,6.37-4.13,
-0.34,0.23,0.84,7.91,10.43-5.88,
-0.37,0.24,0.81,6.3,9.73-8.26,
-0.41,0.25,0.8,4.34,5.53-10.64,
-0.42,0.27,0.82,3.57,2.31-11.69,
-0.39,0.27,0.84,4.41,1.96-13.30,
-0.36,0.25,0.88,3.85,3.71-13.65,
-0.35,0.23,0.89,6.44,5.46-13.37,
-0.39,0.21,0.89,7.28,6.86-12.32,
-0.35,0.23,0.88,6.23,11.76-11.69,
-0.36,0.22,0.87,5.6,13.72-9.66,
-0.42,0.21,0.87,5.88,13.72-7.77,
-0.42,0.24,0.87,6.93,17.01-6.79,
-0.44,0.25,0.87,8.68,18.83-6.23,
-0.42,0.27,0.88,9.52,19.74-5.67,
-0.45,0.27,0.88,9.87,13.93-5.46,
-0.44,0.28,0.87,9.03,8.89-5.81,
-0.37,0.29,0.84,6.79,8.54-4.97,
-0.44,0.31,0.83,6.37,2.94-4.06,
-0.44,0.32,0.83,7.49,4.97-3.57,
-0.45,0.33,0.84,8.75,8.26-3.22,
-0.44,0.33,0.82,7.63,8.82-0.84,
-0.44,0.35,0.8,6.16,8.191.26,
-0.45,0.35,0.76,3.36,6.094.55,
-0.42,0.33,0.78,0.07,5.608.96,
-0.45,0.36,0.71,1.75,5.4612.39,
-0.5,0.33,0.77,-0.28,0.4216.45,
-0.48,0.33,0.8,-0.35,-1.4716.94,
-0.52,0.29,0.81,0.49,-6.8616.24,
-0.53,0.25,0.87,3.43,-6.6515.68,
-0.63,0.28,0.9,6.02,-8.6121.07,
-0.68,0.36,0.88,3.08,-10.9923.59,
-0.57,0.36,0.83,0.14,-7.8421.91,
-0.42,0.3,0.8,-1.82,-6.0919.81,
-0.34,0.3,0.84,-3.64,-7.9817.99,
-0.39,0.29,0.9,-5.74,-8.7516.38,
-0.44,0.3,0.9,-7.56,-5.3913.86,
-0.43,0.31,0.88,-7.14,-1.5412.95,
-0.45,0.3,0.84,-5.81,-2.3811.97,
-0.47,0.28,0.82,-4.27,-4.7610.92,
-0.49,0.25,0.8,-1.82,-6.729.87,
-0.49,0.25,0.82,0,-7.428.40,
-0.46,0.26,0.84,1.75,-6.447.21,
-0.43,0.26,0.86,3.85,-5.116.37,
-0.43,0.26,0.9,5.25,-3.715.95,
-0.45,0.26,0.94,6.79,-0.634.90,
-0.43,0.29,0.96,8.61,3.223.29,
-0.41,0.31,0.94,8.19,6.022.10,
-0.41,0.3,0.89,4.9,6.791.33,
-0.42,0.27,0.87,0.49,7.771.05,
-0.46,0.22,0.86,-0.98,8.121.96,
-0.52,0.22,0.82,-1.26,6.442.66,
-0.55,0.26,0.78,0,2.312.59,
-0.56,0.28,0.78,1.89,-2.171.89,
-0.53,0.29,0.8,2.17,-5.951.12,
-0.5,0.27,0.82,0.98,-8.610.63,
-0.47,0.24,0.83,0.42,-9.030.63,
-0.43,0.25,0.84,0.91,-6.790.84,
-0.39,0.27,0.85,1.61,-5.390.98,
-0.38,0.27,0.86,1.89,-5.530.98,
-0.39,0.25,0.87,1.19,-6.021.05,
-0.4,0.23,0.86,0.49,-5.740.84,
-0.41,0.22,0.85,1.19,-5.670.49,
-0.42,0.23,0.84,2.73,-6.020.07,
-0.43,0.25,0.85,4.48,-6.72-0.42,
-0.45,0.26,0.85,6.09,-7.00-0.91,
-0.47,0.25,0.84,6.79,-7.91-0.91,
-0.48,0.26,0.83,5.6,-8.05-0.91,
-0.48,0.26,0.84,4.55,-8.40-1.05,
-0.49,0.27,0.85,2.59,-9.59-1.12,
-0.49,0.28,0.86,-0.14,-10.99-1.33,
-0.49,0.27,0.86,-2.24,-11.97-1.75,
-0.46,0.26,0.87,-3.01,-11.62-2.73,
-0.44,0.25,0.88,-2.38,-10.92-2.73,
-0.42,0.24,0.89,-1.4,-10.22-1.96,
-0.41,0.23,0.9,-0.7,-9.17-0.98,
-0.38,0.22,0.92,1.26,-7.28-0.91,
-0.36,0.22,0.93,3.99,-3.85-0.56,
-0.35,0.23,0.92,5.25,-1.12-0.49,
-0.36,0.23,0.9,5.53,1.26-0.49,
-0.39,0.24,0.88,4.76,2.31-0.21,
-0.42,0.25,0.88,3.99,2.38-0.35,
-0.45,0.25,0.88,2.66,1.75-0.49,
-0.48,0.26,0.87,1.47,0.98-0.35,
-0.49,0.26,0.86,1.4,0.84-0.63,
-0.48,0.27,0.84,1.82,-0.07-1.68,
-0.47,0.29,0.84,1.89,-1.68-2.52,
-0.45,0.31,0.85,2.03,-2.73-3.36,
-0.43,0.3,0.87,1.96,-3.36-4.06,
-0.42,0.29,0.89,2.24,-3.64-4.06,
-0.41,0.28,0.89,2.03,-3.36-4.13,
-0.4,0.27,0.88,1.82,-3.15-3.99,
-0.4,0.26,0.87,-0.07,-3.36-3.92,
-0.4,0.25,0.86,-1.61,-3.29-3.50,
-0.4,0.25,0.86,-2.45,-2.94-2.87,
-0.41,0.26,0.86,-2.8,-2.03-2.17,
-0.42,0.26,0.85,-3.01,-1.19-1.54,
-0.43,0.27,0.85,-3.01,-1.33-1.19,
-0.44,0.27,0.86,-2.87,-2.17-0.35,
-0.44,0.28,0.87,-2.73,-2.73-0.42,
-0.45,0.27,0.87,-2.38,-2.94-0.63,
-0.45,0.27,0.86,-1.89,-3.22-1.19,
-0.45,0.27,0.86,-1.33,-3.85-1.82,
-0.44,0.26,0.87,-0.63,-4.48-2.38,
-0.43,0.26,0.87,-0.42,-4.62-2.73,
-0.42,0.25,0.87,-0.35,-4.90-3.22,
-0.42,0.24,0.88,0.42,-5.04-4.06,
-0.41,0.24,0.88,0.7,-4.97-4.69,
-0.41,0.24,0.88,0.77,-4.62-5.18,
-0.41,0.24,0.87,0.56,-4.48-5.32,
-0.41,0.24,0.88,0.56,-4.13-5.04,
-0.41,0.24,0.87,0.56,-3.85-5.11,
-0.41,0.24,0.87,0.7,-3.43-5.11,
-0.41,0.24,0.87,1.05,-3.29-4.83,
-0.42,0.25,0.87,1.19,-3.78-4.55,
-0.43,0.25,0.87,1.05,-4.27-4.13,
-0.43,0.24,0.87,0.63,-4.27-3.71,
-0.43,0.25,0.87,0.42,-4.20-3.22,
-0.43,0.24,0.87,0.28,-3.92-2.52,
-0.42,0.25,0.87,0.21,-3.50-2.03,
-0.41,0.25,0.88,0.63,-3.36-1.82,
-0.41,0.25,0.88,0.77,-3.71-1.89,
-0.41,0.25,0.88,0.63,-4.20-1.47,
-0.41,0.25,0.89,0.56,-4.34-1.54,
-0.4,0.25,0.89,0.42,-4.06-1.33,
-0.4,0.25,0.88,0.14,-4.06-0.98,
-0.4,0.25,0.89,-0.28,-4.34-0.49,
-0.4,0.25,0.89,-1.05,-4.62-0.28,
-0.4,0.26,0.9,-2.03,-4.830.14,
-0.39,0.25,0.9,-2.94,-4.480.35,
-0.39,0.25,0.9,-3.78,-3.780.21,
-0.39,0.24,0.9,-4.48,-3.150.49,
-0.39,0.24,0.89,-4.9,-2.870.56,
-0.39,0.24,0.89,-5.11,-2.590.98,
-0.39,0.24,0.88,-4.97,-2.520.98,
-0.39,0.24,0.88,-4.55,-2.591.47,
-0.39,0.23,0.88,-4.2,-2.451.26,
-0.39,0.23,0.88,-3.99,-1.961.47,
-0.39,0.23,0.88,-4.2,-1.821.89,
-0.39,0.23,0.88,-4.27,-1.752.17,
-0.39,0.24,0.89,-4.34,-1.752.59,
-0.39,0.24,0.89,-4.76,-1.683.22,
-0.4,0.24,0.9,-5.18,-1.683.43,
-0.4,0.24,0.89,-5.53,-1.683.78,
-0.41,0.24,0.89,-6.37,-1.963.99,
-0.41,0.24,0.89,-6.86,-2.033.99,
-0.4,0.23,0.88,-7.28,-1.964.06,
-0.4,0.22,0.89,-7.28,-2.104.13,
-0.4,0.21,0.89,-7.07,-1.964.48,
-0.41,0.21,0.89,-7.07,-1.615.25,
-0.41,0.21,0.89,-7.07,-1.545.81,
-0.41,0.21,0.89,-7.07,-1.335.88,
-0.42,0.21,0.89,-6.58,-1.336.02,
-0.42,0.22,0.89,-5.88,-1.406.09,
-0.42,0.22,0.89,-5.53,-1.196.02,
-0.41,0.21,0.89,-4.76,-1.056.23,
-0.4,0.22,0.89,-3.92,-0.705.95,
-0.4,0.22,0.89,-2.87,-0.845.53,
-0.4,0.22,0.89,-2.1,-0.985.11,
-0.41,0.22,0.89,-1.4,-1.474.90,
-0.41,0.22,0.89,-1.33,-1.964.27,
-0.41,0.22,0.89,-0.98,-1.824.55,
-0.4,0.23,0.89,-0.56,-1.264.34,
-0.4,0.23,0.88,-0.14,-0.703.64,
-0.39,0.22,0.88,0.35,-0.353.57,
-0.39,0.23,0.89,0.56,-0.283.15,
-0.38,0.23,0.89,0.49,0.072.94,
-0.38,0.23,0.9,0.56,0.212.73,
-0.39,0.23,0.9,0.56,0.282.52,
-0.39,0.22,0.9,0.14,0.422.59,
-0.4,0.22,0.9,-0.14,0.492.80,
-0.39,0.22,0.89,-0.28,0.842.66,
-0.39,0.22,0.89,-0.7,1.192.87,
-0.4,0.22,0.89,-0.77,1.193.22,
-0.4,0.21,0.89,-0.49,1.193.36,
-0.4,0.22,0.89,-0.63,1.263.29,
-0.4,0.22,0.9,-0.84,1.473.50,
-0.4,0.21,0.89,-0.7,1.683.57,
-0.4,0.21,0.9,-0.35,1.683.36,
-0.4,0.21,0.89,-0.07,1.683.78,
-0.4,0.21,0.89,0.35,1.753.92,
-0.4,0.22,0.89,0.49,1.684.06,
-0.4,0.22,0.89,0.49,1.614.27,
-0.4,0.22,0.89,0.49,1.894.62,
-0.4,0.22,0.88,0.63,1.754.62,
-0.41,0.22,0.88,0.91,1.614.90,
-0.41,0.22,0.89,1.05,1.195.46,
-0.41,0.23,0.89,1.05,0.985.25,
-0.41,0.23,0.89,1.05,0.705.25,
-0.41,0.23,0.89,0.84,0.635.46,
-0.41,0.22,0.89,0.77,0.635.39,
-0.42,0.22,0.89,0.91,0.705.39,
-0.41,0.23,0.89,1.12,0.565.46,
-0.41,0.23,0.89,1.26,0.565.74,
-0.41,0.23,0.89,1.47,0.355.39,
-0.41,0.23,0.89,1.19,-0.215.88,
-0.41,0.23,0.9,0.77,-0.495.88,
-0.4,0.23,0.9,0,-0.496.02,
-0.4,0.23,0.89,-0.49,-0.496.30,
-0.4,0.23,0.89,-0.98,-0.356.37,
-0.39,0.22,0.89,-0.98,-0.356.16,
-0.39,0.22,0.9,-0.56,-0.145.88,
-0.4,0.21,0.9,0,-0.146.09,
-0.4,0.21,0.89,0.35,0.005.81,
-0.4,0.22,0.88,0.21,0.426.02,
-0.4,0.22,0.87,0.35,0.705.88,
-0.39,0.22,0.87,0.7,0.285.74,
-0.4,0.23,0.88,0.77,0.075.74,
-0.4,0.23,0.89,0.91,-0.495.46,
-0.41,0.23,0.89,0.98,-0.635.46,
-0.42,0.23,0.89,0.84,-0.425.53,
-0.42,0.24,0.88,0.7,-0.355.18,
-0.41,0.24,0.88,0.77,-0.495.18,
-0.41,0.24,0.89,0.84,-0.985.39,
-0.4,0.24,0.89,0.91,-1.264.83,
-0.4,0.25,0.89,0.91,-1.544.55,
-0.4,0.25,0.89,0.84,-1.754.48,
-0.4,0.24,0.89,0.77,-1.823.92,
-0.39,0.24,0.89,0.49,-1.543.64,
-0.39,0.24,0.89,0.42,-1.683.15,
-0.39,0.24,0.89,0.14,-1.402.94,
-0.4,0.23,0.89,-0.07,-1.402.87,
-0.4,0.23,0.89,0,-1.052.38,
-0.41,0.23,0.89,0.28,-0.771.96,
-0.41,0.23,0.89,0.63,-0.561.75,
-0.42,0.23,0.89,1.05,-0.351.47,
-0.41,0.23,0.89,1.4,-0.351.12,
-0.41,0.22,0.89,1.96,-0.630.84,
-0.42,0.22,0.89,2.45,-0.910.91,
-0.41,0.23,0.89,2.52,-1.190.91,
-0.41,0.23,0.89,2.24,-1.260.84,
-0.4,0.23,0.88,1.82,-1.540.84,
-0.4,0.23,0.88,1.54,-1.821.05,
-0.39,0.23,0.89,1.19,-2.031.12,
-0.39,0.23,0.89,0.77,-2.171.61,
-0.39,0.23,0.9,0.42,-2.101.40,
-0.39,0.23,0.9,-0.21,-2.171.26,
-0.38,0.23,0.9,-0.42,-1.821.12,
-0.38,0.23,0.89,-0.35,-1.400.91,
-0.38,0.23,0.89,0.14,-1.400.28,
-0.38,0.23,0.89,0.56,-1.050.77,
-0.38,0.23,0.89,0.84,-0.490.63,
-0.38,0.23,0.89,1.12,-0.280.70,
-0.38,0.24,0.89,1.47,-0.140.70,
-0.38,0.24,0.89,1.54,-0.070.91,
-0.38,0.24,0.89,1.68,0.140.70,
-0.38,0.24,0.89,1.68,-0.141.12,
-0.39,0.24,0.89,1.47,-0.281.19,
-0.39,0.24,0.9,1.33,-0.141.19,
-0.39,0.24,0.9,0.91,0.001.33,
-0.39,0.24,0.9,0.84,0.491.40,
-0.39,0.24,0.9,0.7,0.281.26,
-0.39,0.24,0.9,0.42,0.421.33,
-0.39,0.23,0.9,0.21,0.210.91,
-0.4,0.23,0.9,0.28,0.211.33,
-0.4,0.23,0.89,0.07,0.281.33,
-0.4,0.23,0.88,-0.28,0.421.89,
-0.4,0.23,0.88,-0.14,0.211.82,
-0.4,0.22,0.88,0.07,-0.071.68,
-0.4,0.22,0.89,0.28,-0.281.61,
-0.4,0.22,0.89,0.42,-0.281.68,
-0.4,0.23,0.89,0.63,-0.351.96,
-0.4,0.23,0.89,0.7,-0.422.17,
-0.4,0.23,0.89,0.77,-0.212.03,
-0.4,0.23,0.89,0.7,-0.421.96,
-0.39,0.23,0.89,0.84,-0.421.75,
-0.39,0.23,0.89,0.7,-0.351.54,
-0.39,0.23,0.89,0.77,-0.141.40,
-0.39,0.23,0.89,0.49,-0.141.68,
-0.39,0.23,0.89,0.21,-0.141.54,
-0.39,0.23,0.89,0,-0.141.47,
-0.39,0.23,0.89,0.07,0.071.54,
-0.39,0.23,0.89,0.35,0.070.91,
-0.39,0.23,0.89,0.56,0.070.98,
-0.39,0.23,0.89,0.77,-0.071.12,
-0.4,0.23,0.89,0.91,0.070.84,
-0.39,0.23,0.89,1.05,0.210.98,
-0.39,0.23,0.89,0.91,0.630.98,
-0.39,0.23,0.89,0.84,0.490.91,
-0.39,0.23,0.89,0.77,0.350.70,
-0.39,0.23,0.89,0.7,0.070.77,
-0.4,0.23,0.89,0.49,-0.070.91,
-0.4,0.23,0.89,0.42,-0.071.12,
-0.4,0.22,0.89,0.63,0.001.12,
-0.4,0.22,0.89,0.7,0.141.05,
-0.4,0.22,0.89,1.05,0.211.12,
-0.4,0.22,0.89,0.91,0.211.40,
-0.41,0.22,0.88,1.12,0.141.33,
-0.4,0.23,0.89,0.98,0.001.68,
-0.39,0.23,0.89,0.84,-0.281.68,
-0.39,0.23,0.89,0.42,-0.352.03,
-0.39,0.23,0.89,0.42,-0.491.82,
-0.39,0.23,0.89,0.49,-0.421.47,
-0.4,0.23,0.89,0.49,-0.351.19,
-0.4,0.23,0.89,0.35,-0.211.26,
-0.4,0.23,0.89,0.28,-0.281.12,
-0.4,0.23,0.89,0.35,-0.421.12,
-0.4,0.23,0.88,0.28,-0.490.77,
-0.4,0.23,0.88,0.49,-0.561.05,
-0.39,0.23,0.89,0.91,-0.630.91,
-0.39,0.24,0.89,1.19,-0.700.49,
-0.39,0.23,0.89,1.05,-0.700.77,
-0.39,0.23,0.9,1.12,-0.560.56,
-0.4,0.23,0.89,1.05,-0.280.42,
-0.4,0.23,0.89,1.05,-0.210.77,
-0.39,0.23,0.89,0.91,0.140.35,
-0.39,0.23,0.89,0.91,0.000.28,
-0.4,0.23,0.89,0.77,-0.070.63,
-0.4,0.23,0.89,0.77,-0.210.84,
-0.4,0.23,0.89,0.91,-0.280.84,
-0.4,0.23,0.89,0.91,-0.280.84,
-0.4,0.23,0.89,0.91,-0.210.98,
-0.4,0.22,0.89,1.19,-0.350.84,
-0.4,0.22,0.89,1.33,-0.280.70,
-0.4,0.22,0.89,0.7,-0.421.12,
-0.4,0.22,0.89,0.35,-0.421.61,
-0.39,0.23,0.89,0.42,-0.701.47,
-0.39,0.22,0.89,0.35,-0.911.54,
-0.39,0.23,0.9,0.42,-1.051.68,
-0.39,0.23,0.9,0.28,-0.981.89,
-0.39,0.23,0.89,0.21,-0.771.68,
-0.39,0.23,0.89,0.28,-0.631.61,
-0.39,0.23,0.89,0.28,-0.631.61,
-0.4,0.23,0.89,0.21,-0.841.68,
-0.4,0.23,0.89,0.49,-0.701.33,
-0.4,0.23,0.89,0.63,-0.491.19,
-0.4,0.23,0.89,0.77,-0.561.12,
-0.4,0.23,0.89,0.91,-0.560.77,
-0.4,0.23,0.89,0.91,-0.560.77,
-0.4,0.23,0.89,1.05,-0.420.56,
-0.39,0.23,0.89,1.4,-0.630.63,
-0.39,0.23,0.89,1.4,-0.490.84,
-0.39,0.23,0.89,1.12,-0.280.63,
-0.39,0.23,0.89,0.98,-0.490.35,
-0.39,0.23,0.89,0.7,-0.210.70,
-0.39,0.23,0.89,0.77,-0.280.56,
-0.39,0.23,0.89,0.84,-0.210.63,
-0.39,0.23,0.89,0.77,-0.070.56,
-0.39,0.23,0.89,0.63,0.140.77,
-0.39,0.23,0.89,0.84,0.000.49,
-0.4,0.22,0.89,0.91,-0.140.77,
-0.4,0.23,0.89,0.84,-0.210.63,
-0.4,0.23,0.88,0.77,-0.070.77,
-0.39,0.23,0.88,0.91,-0.350.84,
-0.39,0.23,0.89,0.84,-0.420.91,
-0.39,0.23,0.89,0.7,-0.350.98,
-0.39,0.23,0.89,0.63,-0.351.05,
-0.39,0.23,0.89,0.56,-0.491.12,
-0.39,0.23,0.89,0.35,-0.491.19,
-0.39,0.23,0.89,0.28,-0.421.05,
-0.39,0.23,0.89,0.07,-0.490.91,
-0.39,0.23,0.89,0.07,-0.420.91,
-0.39,0.23,0.89,0.14,-0.350.91,
-0.39,0.23,0.89,0.35,-0.140.70,
-0.4,0.22,0.89,0.63,-0.140.56,
-0.39,0.23,0.89,0.77,0.000.56,
-0.39,0.22,0.89,1.12,0.070.49,
-0.39,0.22,0.89,1.26,-0.070.42,
-0.39,0.22,0.89,1.26,0.140.63,
-0.4,0.23,0.89,1.19,0.000.49,
-0.4,0.22,0.89,1.05,0.070.77,
-0.4,0.23,0.89,0.98,-0.070.98,
-0.4,0.23,0.89,0.77,-0.071.33,
-0.4,0.22,0.89,0.84,-0.071.40,
-0.4,0.23,0.89,0.84,-0.281.33,
-0.4,0.22,0.89,0.84,-0.281.26,
-0.4,0.23,0.89,0.35,-0.421.54,
-0.4,0.23,0.89,0.28,-0.771.68,
-0.4,0.23,0.89,0.14,-0.981.61,
-0.39,0.23,0.9,0.21,-1.191.54,
-0.39,0.23,0.9,0.21,-1.051.96,
-0.39,0.23,0.9,0.21,-0.911.47,
-0.39,0.23,0.89,0.49,-0.981.47,
-0.4,0.23,0.89,0.49,-0.841.47,
-0.4,0.22,0.89,0.56,-1.121.40,
-0.4,0.22,0.89,0.56,-1.051.68,
-0.4,0.22,0.89,0.63,-1.191.96,
-0.4,0.22,0.89,0.91,-1.191.75,
-0.4,0.22,0.89,1.12,-0.981.33,
-0.4,0.23,0.89,1.19,-1.121.75,
-0.4,0.23,0.89,1.26,-1.191.40,
-0.39,0.23,0.89,1.19,-1.331.40,
-0.4,0.23,0.89,1.05,-1.191.54,
-0.4,0.23,0.89,0.98,-1.121.19,
-0.4,0.23,0.89,0.77,-1.051.19,
-0.4,0.23,0.89,0.7,-1.121.33,
-0.39,0.23,0.89,0.49,-1.191.26,
-0.39,0.23,0.89,0.56,-1.121.26,
-0.39,0.23,0.89,0.7,-1.260.98,
-0.39,0.23,0.89,0.63,-1.261.05,
-0.39,0.23,0.89,0.49,-1.121.33,
-0.38,0.23,0.89,0.63,-1.051.12,
-0.38,0.23,0.89,0.56,-0.771.26,
-0.38,0.23,0.89,0.49,-0.631.26,
-0.37,0.23,0.89,0.49,-0.631.12,
-0.37,0.23,0.9,0.42,-0.491.19,
-0.37,0.23,0.91,0.49,-0.211.33,
-0.38,0.23,0.91,0.42,0.071.61,
-0.38,0.23,0.9,0.35,0.631.47,
-0.38,0.23,0.9,0.21,0.841.40,
-0.39,0.22,0.9,0.21,0.771.68,
-0.39,0.22,0.89,0.21,0.771.61,
-0.4,0.23,0.89,0.07,0.701.89,
-0.4,0.23,0.89,-0.07,0.841.96,
-0.4,0.23,0.89,0,0.631.75,
-0.4,0.23,0.89,-0.07,0.422.17,
-0.4,0.23,0.89,-0.07,0.422.31,
-0.4,0.23,0.89,0,0.212.31,
-0.4,0.23,0.89,0.21,0.352.45,
-0.4,0.23,0.89,0.21,0.072.45,
-0.4,0.23,0.89,0.21,0.072.17,
-0.4,0.23,0.89,0.49,-0.281.75,
-0.4,0.23,0.89,0.56,-0.421.75,
-0.4,0.23,0.89,0.56,-0.351.75,
-0.4,0.23,0.89,0.63,-0.561.40,
-0.4,0.23,0.89,0.63,-0.491.61,
-0.4,0.23,0.89,0.7,-0.631.75,
-0.4,0.23,0.89,0.63,-0.630.98,
-0.4,0.23,0.89,0.42,-0.631.19,
-0.4,0.23,0.89,0.35,-0.631.54,
-0.39,0.23,0.89,0.35,-0.491.40,
-0.39,0.23,0.89,0.56,-0.281.19,
-0.39,0.23,0.89,0.7,-0.281.05,
-0.38,0.23,0.89,0.98,-0.211.05,
-0.39,0.22,0.9,1.05,-0.350.91,
-0.39,0.23,0.9,1.12,-0.071.12,
-0.39,0.22,0.9,1.4,0.141.05,
-0.39,0.22,0.9,1.26,0.141.05,
-0.4,0.23,0.9,1.26,-0.141.61,
-0.4,0.23,0.9,1.05,0.001.40,
-0.4,0.24,0.89,0.77,-0.071.61,
-0.39,0.24,0.89,0.42,-0.141.68,
-0.39,0.23,0.89,0.21,0.071.47,
-0.39,0.23,0.89,0.21,-0.141.40,
-0.39,0.23,0.89,0.14,-0.211.40,
-0.39,0.23,0.89,0,-0.211.19,
-0.39,0.22,0.89,0,-0.071.33,
-0.39,0.21,0.89,0.14,-0.211.68,
-0.39,0.21,0.9,0.63,-0.211.61,
-0.39,0.21,0.9,1.05,0.351.33,
-0.39,0.22,0.9,1.05,0.491.61,
-0.4,0.22,0.89,0.91,0.841.54,
-0.39,0.23,0.89,0.84,0.771.82,
-0.39,0.23,0.89,0.77,0.561.89,
-0.39,0.23,0.89,0.7,0.421.68,
-0.39,0.23,0.89,0.35,0.211.54,
-0.4,0.23,0.89,0.14,0.001.54,
-0.4,0.23,0.9,0.28,-0.071.54,
-0.43,0.22,0.88,1.26,0.001.19,
-0.43,0.22,0.88,1.33,-0.140.84,
-0.43,0.22,0.88,1.26,-0.420.84,
-0.43,0.22,0.88,1.19,-0.420.77,
-0.43,0.22,0.88,1.12,-0.490.91,
-0.42,0.22,0.88,1.12,-0.560.63,
-0.42,0.22,0.88,1.19,-0.700.70,
-0.42,0.22,0.88,1.19,-0.700.98,
-0.42,0.22,0.88,1.05,-0.560.70,
-0.42,0.22,0.88,1.12,-0.630.84,
-0.42,0.22,0.88,0.98,-0.421.12,
-0.42,0.22,0.88,1.12,-0.490.98,
-0.42,0.22,0.89,0.98,-0.561.19,
-0.42,0.22,0.89,0.98,-0.630.77,
-0.42,0.22,0.89,0.77,-0.561.12,
-0.41,0.22,0.89,0.77,-0.281.12,
-0.41,0.22,0.88,0.77,-0.211.19,
-0.41,0.22,0.89,0.77,0.071.12,
-0.41,0.22,0.89,0.84,0.281.05,
-0.42,0.22,0.88,0.84,0.211.12,
-0.42,0.22,0.88,0.91,0.281.26,
-0.42,0.22,0.88,0.91,0.281.26,
-0.42,0.22,0.88,0.98,0.351.12,
-0.42,0.22,0.88,0.91,0.071.26,
-0.43,0.22,0.88,0.98,0.070.91,
-0.43,0.22,0.88,0.91,0.071.12,
-0.43,0.22,0.88,0.91,0.001.05,
-0.43,0.22,0.88,0.98,-0.140.91,
-0.43,0.22,0.88,0.91,-0.281.40,
-0.43,0.22,0.88,0.77,-0.350.98,
-0.43,0.22,0.88,0.7,-0.350.98,
-0.43,0.22,0.88,0.63,-0.491.26,
-0.43,0.22,0.88,0.7,-0.631.05,
-0.43,0.22,0.88,0.98,-0.701.19,
-0.43,0.22,0.89,1.12,-0.560.70,
-0.42,0.22,0.88,1.33,-0.770.63,
-0.42,0.22,0.88,1.33,-0.770.70,
-0.42,0.22,0.88,1.26,-0.700.77,
-0.42,0.22,0.88,1.26,-0.630.63,
-0.42,0.22,0.88,1.19,-0.770.91,
-0.43,0.22,0.88,0.84,-0.840.77,
-0.42,0.22,0.88,0.91,-1.120.35,
-0.42,0.22,0.89,0.77,-1.050.63,
-0.42,0.22,0.89,0.91,-1.050.35,
-0.42,0.22,0.89,0.84,-0.840.63,
-0.42,0.21,0.89,1.12,-1.050.77,
-0.42,0.21,0.88,0.91,-0.910.49,
-0.42,0.21,0.88,0.98,-0.980.91,
-0.41,0.21,0.88,0.98,-0.841.12,
-0.42,0.21,0.88,1.12,-0.561.26,
-0.42,0.21,0.88,0.91,-0.561.47,
-0.42,0.21,0.88,0.77,-0.491.68,
-0.42,0.21,0.89,0.84,-0.351.54,
-0.42,0.21,0.89,0.7,-0.281.61,
-0.42,0.22,0.88,0.77,-0.491.82,
-0.42,0.22,0.88,0.77,-0.211.54,
-0.42,0.22,0.88,0.84,-0.421.61,
-0.42,0.22,0.88,0.91,-0.211.82,
-0.42,0.22,0.88,0.98,-0.071.61,
-0.42,0.22,0.88,1.05,-0.281.75,
-0.42,0.22,0.88,1.12,-0.281.75,
-0.42,0.22,0.88,1.19,-0.281.54,
-0.42,0.23,0.88,1.12,-0.351.05,
-0.42,0.22,0.88,1.12,-0.351.26,
-0.42,0.22,0.88,1.05,-0.421.19,
-0.42,0.22,0.88,1.19,-0.491.05,
-0.43,0.22,0.88,0.98,-0.420.98,
-0.42,0.22,0.89,1.05,-0.351.05,
-0.42,0.23,0.88,1.12,-0.280.84,
-0.42,0.22,0.88,0.91,-0.490.91,
-0.42,0.22,0.88,0.84,-0.420.70,
-0.42,0.22,0.88,0.91,-0.280.63,
-0.43,0.22,0.88,0.91,-0.280.77,
-0.43,0.22,0.88,0.91,-0.280.63,
-0.42,0.22,0.88,0.91,-0.350.91,
-0.42,0.21,0.88,0.98,-0.350.91,
-0.42,0.21,0.88,1.05,-0.490.84,
-0.42,0.22,0.88,1.05,-0.280.77,
-0.42,0.22,0.88,1.12,-0.421.26,
-0.42,0.22,0.88,1.05,-0.351.19,
-0.42,0.22,0.88,0.98,-0.421.05,
-0.42,0.22,0.89,0.91,-0.351.47,
-0.42,0.22,0.88,0.7,-0.281.40,
-0.42,0.22,0.88,0.91,-0.351.19,
-0.42,0.22,0.88,0.91,-0.281.40,
-0.42,0.22,0.88,0.98,-0.491.26,
-0.42,0.22,0.89,0.91,-0.351.19,
