aX,aY,aZ,gX,gY,gZ
0.01,0.96,0.21,-83.44,69.0259.50,
-0.05,0.92,0.27,-79.24,63.3564.89,
-0.12,0.88,0.31,-73.29,56.7070.35,
-0.16,0.84,0.33,-67.34,49.9175.67,
-0.19,0.81,0.33,-64.82,46.1380.78,
-0.18,0.75,0.36,-60.27,45.2983.93,
-0.16,0.73,0.39,-56,46.9083.65,
-0.09,0.72,0.4,-51.38,48.0983.23,
-0.04,0.72,0.4,-45.36,49.5682.11,
0.02,0.75,0.41,-43.4,52.5080.36,
0.09,0.75,0.39,-41.79,55.5178.47,
0.14,0.71,0.37,-37.45,59.8577.21,
0.17,0.72,0.33,-29.68,65.3177.14,
0.21,0.73,0.31,-21.7,67.4879.38,
0.19,0.74,0.3,-13.58,67.3480.71,
0.17,0.72,0.3,-5.81,66.4382.46,
0.14,0.71,0.31,2.52,66.6483.44,
0.09,0.68,0.33,10.15,67.7681.97,
0.04,0.67,0.34,16.24,71.8978.96,
0,0.65,0.35,20.44,77.4275.39,
-0.02,0.67,0.36,23.87,79.8770.35,
0,0.66,0.37,27.93,81.9067.69,
0.01,0.68,0.36,29.82,82.6064.47,
0.03,0.67,0.33,31.57,83.2362.02,
0.05,0.69,0.32,32.55,84.0759.36,
0.07,0.7,0.34,35.7,86.4556.35,
0.08,0.73,0.35,39.9,89.2552.29,
0.08,0.75,0.34,45.08,91.5646.62,
0.1,0.73,0.38,51.31,93.6640.32,
0.11,0.76,0.38,57.05,95.2733.60,
0.11,0.8,0.37,60.55,95.2726.81,
0.08,0.84,0.36,61.25,94.7122.54,
0.06,0.85,0.45,62.37,96.3219.81,
0.05,0.88,0.5,66.5,97.0218.20,
0.02,0.94,0.54,68.46,93.8018.97,
0,1.02,0.56,63.98,87.0122.54,
-0.02,1.13,0.52,50.19,75.9528.07,
-0.03,1.23,0.5,28.84,67.2035.91,
-0.03,1.29,0.56,14.14,61.1143.12,
-0.02,1.32,0.66,-0.35,55.0950.33,
0.05,1.27,0.65,-13.37,47.3958.73,
0.11,1.12,0.55,-24.92,42.1462.02,
0.14,0.99,0.47,-33.04,36.8965.10,
0.12,0.92,0.42,-27.44,36.8965.94,
0.06,0.98,0.33,-10.08,43.8964.12,
-0.05,1.08,0.04,9.24,50.8262.58,
-0.2,1.21,0,26.04,55.9358.59,
-0.29,1.27,-0.03,37.52,65.5948.79,
-0.34,1.25,0.04,34.3,72.7337.10,
-0.3,1.14,0.14,20.16,69.7926.88,
-0.2,0.97,0.21,9.03,66.0116.73,
-0.02,0.72,0.18,15.26,65.7310.15,
0.1,0.67,0.17,18.69,69.376.58,
0.19,0.6,0.19,21.63,76.375.74,
0.15,0.74,0.2,21.35,83.586.51,
0.1,0.84,0.2,27.58,98.077.14,
0.04,1,0.2,35.56,107.595.95,
-0.05,1.11,0.15,44.66,105.495.04,
-0.1,1.2,0.14,53.48,95.555.39,
-0.12,1.25,0.19,60.9,81.836.37,
-0.09,1.29,0.24,64.82,67.1310.57,
-0.06,1.22,0.26,62.58,47.9514.14,
0.02,1.13,0.28,58.52,32.6915.54,
0.06,1.05,0.25,54.81,29.8215.12,
0.09,1,0.23,51.52,31.9212.95,
0.1,0.94,0.21,49.42,37.5210.78,
0.07,0.89,0.19,49.28,43.057.77,
0.02,0.87,0.14,49.77,46.972.59,
-0.01,0.88,0.11,52.01,49.98-3.29,
-0.06,0.9,0.1,55.44,49.63-8.68,
-0.1,0.95,0.12,55.51,47.04-13.65,
-0.11,1.01,0.16,52.08,43.54-17.01,
-0.09,1.05,0.18,46.69,40.81-17.50,
-0.03,1.05,0.17,41.3,38.22-15.19,
0,1.05,0.14,37.1,34.93-11.83,
0.03,1.02,0.14,34.16,28.77-8.26,
0.01,0.99,0.11,31.01,21.56-4.97,
0,0.95,0.11,30.17,13.37-3.01,
-0.02,0.93,0.12,30.66,5.81-2.17,
-0.03,0.91,0.13,31.22,-3.64,
-0.03,0.9,0.13,30.52,-11.13,
-0.02,0.89,0.14,28.56,-18.34,
-0.01,0.88,0.14,25.2,-21.21,
0.03,0.88,0.14,21.91,-21.77,
0.07,0.84,0.14,23.45,-19.25,
0.09,0.85,0.14,27.37,-14.42,
0.11,0.86,0.14,31.22,2.24-13.09,
0.1,0.86,0.16,34.44,5.11-12.46,
0.09,0.85,0.16,36.19,3.71-12.18,
0.08,0.83,0.15,18.13,-11.69,
0.1,0.82,0.13,34.37,-18.9,
0.12,0.81,0.12,33.6,-22.47,
0.14,0.86,0.1,33.18,-22.33,
0.13,0.95,0.1,33.67,-19.95,
0.12,1.04,0.09,38.15,-16.94,
0.04,1.13,0.08,43.89,-15.68,
-0.03,1.2,0.09,43.82,2.03-20.58,
-0.06,1.24,0.12,40.88,2.59-27.72,
-0.05,1.22,0.2,35.14,2.38-34.23,
0.01,1.17,0.24,27.02,0.98-39.34,
0.1,1.12,0.23,21.14,-41.51,
0.16,1.12,0.19,16.31,-42.28,
0.16,1.16,0.14,13.51,-40.18,
0.13,1.29,0.09,13.3,-34.09,
0.1,1.41,0.05,9.59,-24.22,
0.09,1.5,0.06,1.05,0.49-12.39,
0.06,1.51,0.11,-7.84,5.53-5.95,
0.05,1.49,0.16,-17.15,8.19-1.82,
0.05,1.46,0.2,-27.79,9.941.68,
0.02,1.42,0.17,-39.9,12.677.21,
-0.02,1.36,0.13,-51.8,14.7013.93,
-0.05,1.24,0.1,-61.25,16.1719.04,
-0.08,1.15,0.12,-71.05,17.4323.59,
-0.08,1.06,0.14,-81.55,19.5326.67,
-0.11,1.01,0.18,-91.14,23.1728.91,
-0.12,0.99,0.22,-97.16,27.5830.31,
-0.13,1.02,0.25,-102.9,32.1331.43,
-0.14,1.08,0.29,-109.62,35.9133.81,
-0.15,1.1,0.28,-117.11,37.7337.59,
-0.16,1.13,0.27,-124.67,39.2043.89,
-0.17,1.15,0.27,-131.67,37.7347.67,
-0.17,1.14,0.27,-139.44,32.8351.59,
-0.15,1.12,0.28,-148.47,29.8955.86,
-0.14,1.07,0.28,-152.25,26.5359.08,
-0.15,1.04,0.3,-151.55,22.9661.25,
-0.16,1,0.31,-146.02,19.8862.65,
-0.16,1,0.31,-136.29,19.6060.06,
-0.13,0.98,0.32,-125.93,20.0259.22,
-0.1,1.02,0.34,-114.73,21.5658.31,
-0.09,1.03,0.36,-105,24.0155.23,
-0.08,1.05,0.35,-102.2,26.4653.48,
-0.05,1.01,0.37,-102.69,29.6153.34,
-0.02,0.87,0.4,-97.02,33.1156.84,
0.01,0.8,0.4,-88.06,33.2559.85,
0.06,0.82,0.45,-81.13,29.0562.58,
0.11,0.87,0.54,-80.64,23.3168.46,
0.11,0.92,0.62,-83.51,15.0574.76,
0.1,0.97,0.68,-88.41,8.9682.04,
0.12,0.98,0.69,-85.33,10.5088.55,
0.1,0.93,0.71,-98.35,20.4491.42,
0.09,0.86,0.63,-103.04,31.7890.16,
0.07,0.78,0.55,-98.49,38.9987.85,
0.03,0.7,0.51,-83.37,45.5081.20,
0.04,0.65,0.52,-67.83,49.5678.26,
0.07,0.66,0.49,-51.24,53.7677.63,
0.08,0.64,0.49,-45.99,55.1676.58,
0.05,0.57,0.5,-46.97,56.4976.44,
0.05,0.49,0.49,-51.1,59.9272.45,
0.06,0.5,0.49,-59.92,63.4967.48,
0,0.48,0.48,-66.85,66.1566.08,
0.04,0.5,0.47,-60.69,69.3065.87,
0,0.5,0.45,-53.76,70.9865.17,
-0.02,0.54,0.46,-55.16,68.8868.32,
-0.02,0.56,0.47,-55.58,65.5267.20,
-0.1,0.5,0.45,-57.68,62.0965.59,
-0.06,0.49,0.48,-51.31,60.1361.25,
-0.14,0.45,0.44,-49.14,55.5855.37,
-0.11,0.43,0.44,-44.66,50.6852.36,
-0.1,0.4,0.45,-35.84,48.0247.53,
-0.11,0.39,0.49,-28.91,43.0545.64,
-0.13,0.37,0.53,-23.24,36.1943.89,
-0.09,0.35,0.56,-12.39,35.0741.09,
-0.01,0.72,0.63,-23.94,35.2847.39,
0.01,0.34,0.67,-13.23,31.2244.94,
0.07,0.33,0.7,-4.83,31.7841.02,
0.11,0.33,0.72,4.62,29.7536.12,
0.14,0.33,0.71,15.47,29.6131.92,
0.17,0.35,0.68,28.98,28.6328.56,
0.17,0.36,0.66,44.94,26.3924.71,
0.16,0.37,0.69,60.41,21.3520.44,
0.16,0.42,0.74,74.69,11.9015.19,
0.16,0.62,0.74,80.36,0.4916.31,
0.17,0.67,0.76,79.59,-11.6217.85,
0.2,0.68,0.8,80.43,-25.6220.37,
0.23,0.6,0.85,92.61,-32.8325.97,
0.18,0.72,1,94.15,-36.6838.64,
0.18,0.87,0.97,101.64,-34.1639.69,
0.08,1.37,1.02,111.16,-27.2327.30,
-0.02,1.59,1.06,122.5,-8.129.24,
-0.08,1.52,0.93,109.62,13.86-4.48,
-0.14,1.35,0.81,101.71,27.02-14.00,
-0.12,1.16,0.67,90.16,31.08-24.43,
-0.12,0.89,0.54,90.09,28.42-24.57,
-0.08,0.7,0.4,97.44,20.72-23.03,
-0.07,0.59,0.31,106.68,11.97-22.54,
-0.09,0.52,0.27,117.6,3.92-20.86,
-0.12,0.47,0.21,132.93,-28.7,
-0.13,0.58,0.24,136.57,-35.49,
-0.15,0.65,0.27,128.94,-46.13,
-0.18,0.78,0.34,117.32,-53.83,
-0.16,0.87,0.36,103.88,-60.34,
-0.18,0.96,0.36,94.5,-69.09,
-0.18,1.09,0.36,86.66,-76.02,
-0.12,1.16,0.35,79.73,-84.7,
-0.06,1.14,0.32,75.18,-92.61,
0.02,1.04,0.3,77.28,-99.12,
0.09,0.96,0.28,80.29,-102.97,
0.15,0.92,0.27,82.95,-105.91,
0.2,0.88,0.26,83.09,-105.77,
0.22,0.89,0.24,85.33,-104.3,
0.27,0.95,0.25,84.49,-98.49,
0.32,0.99,0.27,83.65,-90.93,
0.32,1.06,0.29,81.27,-81.2,
0.36,1.11,0.37,73.78,-64.61,
0.22,1.04,0.24,66.01,-55.23,
0.22,1.03,0.24,62.58,-43.26,
0.19,1.02,0.24,56,-30.73,
0.14,0.98,0.18,54.53,1.26-26.04,
0.06,0.98,0.16,50.96,-26.53,
0.06,0.94,0.16,49.14,-28,
0.03,0.89,0.19,48.44,-30.1,
0.04,0.86,0.15,53.27,-28.35,
0.02,0.89,0.17,59.08,-29.89,
-0.05,0.88,0.14,67.97,-36.33,
-0.08,0.87,0.18,67.97,-38.15,
-0.08,0.85,0.23,62.93,-40.6,
-0.12,0.85,0.23,55.02,-44.8,
-0.12,0.8,0.24,44.87,-48.09,
-0.12,0.82,0.19,37.31,-55.37,
-0.06,0.82,0.13,30.31,-64.33,
-0.03,0.8,0.11,22.4,-71.47,
0.06,0.83,0.14,14.28,-75.46,
0.08,0.82,0.12,5.18,-76.3,
0.14,0.84,0.12,0.42,-71.75,
0.18,0.85,0.11,4.27,-61.39,
0.23,0.9,0.12,10.08,-51.24,
0.25,0.91,0.13,17.85,-44.66,
0.26,0.93,0.17,24.85,-34.3,
0.25,0.96,0.19,29.19,-23.66,
0.23,1.02,0.19,26.67,-17.15,
0.22,1.02,0.18,24.01,-12.6,
0.2,1.06,0.15,23.38,-10.85,
0.15,1.11,0.13,20.93,-12.18,
0.1,1.14,0.14,17.85,-13.37,
0.05,1.17,0.16,14.14,-13.86,
0,1.19,0.19,9.73,-13.51,
-0.05,1.2,0.18,5.18,1.68-14.56,
-0.07,1.29,0.14,0.91,2.87-15.82,
-0.1,1.43,0.12,-5.88,2.17-16.31,
-0.14,1.55,0.13,-12.04,0.84-14.07,
-0.17,1.63,0.14,-20.37,1.19-8.82,
-0.21,1.65,0.19,-21.07,1.40-3.71,
-0.22,1.61,0.22,-25.62,0.21-0.14,
-0.2,1.51,0.23,-31.92,-1.262.80,
-0.17,1.45,0.24,-35.7,-2.734.48,
-0.13,1.41,0.24,-41.79,-4.626.58,
-0.08,1.35,0.25,-56.7,-3.649.73,
-0.05,1.25,0.26,-71.26,0.4212.67,
-0.04,1.17,0.27,-87.5,5.8116.24,
-0.02,1.08,0.31,-103.39,11.5521.07,
-0.01,0.99,0.37,-113.96,15.6124.85,
-0.01,0.96,0.41,-119.21,16.8729.47,
-0.02,0.97,0.43,-124.88,15.7534.93,
-0.03,1,0.44,-133.77,13.7241.86,
-0.03,0.98,0.43,-137.13,11.2048.93,
-0.05,0.99,0.42,-138.88,9.2455.58,
-0.07,1,0.42,-140.91,8.5461.53,
-0.05,0.99,0.43,-138.25,7.7065.24,
-0.02,0.98,0.41,-132.65,6.1667.69,
-0.01,1,0.37,-122.29,2.1068.18,
0,1.01,0.38,-113.54,-1.7565.87,
0.02,0.89,0.38,-103.81,-3.7863.00,
0.04,0.85,0.35,-89.74,-3.2960.34,
0.06,0.83,0.33,-79.1,1.7556.84,
0.06,0.83,0.38,-72.73,15.6153.34,
0.04,0.85,0.41,-71.61,25.0650.33,
0.04,0.9,0.41,-75.81,26.7449.07,
0.05,0.91,0.43,-75.46,24.4349.84,
0.05,0.88,0.55,-74.97,26.6051.59,
-0.01,0.85,0.58,-88.48,30.8049.70,
-0.03,0.8,0.54,-102.06,35.3547.04,
-0.03,0.74,0.49,-112.35,37.5947.04,
-0.03,0.66,0.45,-115.01,35.3549.42,
0.01,0.63,0.45,-103.11,32.6252.78,
0.06,0.57,0.42,-86.38,29.2657.54,
0.02,0.55,0.44,-80.57,25.9058.38,
0,0.51,0.42,-81.55,28.9853.20,
-0.05,0.48,0.4,-78.19,37.4548.79,
-0.03,0.45,0.37,-79.17,46.2743.68,
-0.1,0.41,0.35,-78.68,47.3238.71,
-0.03,0.4,0.35,-72.66,43.9634.72,
0,0.42,0.36,-63.49,37.5234.16,
-0.01,0.41,0.43,-58.31,26.9535.77,
0.02,0.51,0.47,-55.02,21.5633.53,
-0.03,0.4,0.52,-55.02,16.8738.15,
-0.01,0.43,0.54,-71.61,19.9534.86,
-0.03,0.36,0.55,-52.57,23.1033.81,
-0.01,0.35,0.55,-47.95,27.5827.72,
-0.01,0.36,0.56,-42.49,27.3025.06,
0.01,0.33,0.57,-34.51,24.8523.52,
0,0.34,0.61,-24.08,19.8119.39,
0.04,0.3,0.62,-13.58,17.2914.63,
0.08,0.27,0.69,4.9,14.3510.01,
0.1,0.3,0.76,17.22,11.905.81,
0.11,0.33,0.82,22.61,9.312.52,
0.13,0.38,0.85,25.55,7.770.49,
0.12,0.46,0.85,29.82,6.300.07,
0.14,0.49,0.85,35.28,0.000.84,
0.16,0.53,0.83,43.47,-10.222.10,
0.15,0.53,0.82,56.14,-21.076.09,
0.15,0.44,0.75,72.1,-27.308.68,
0.09,0.45,0.71,87.36,-29.969.59,
0.1,0.36,0.76,115.57,-29.7510.92,
0.02,0.73,1.03,118.16,-30.3816.38,
0,1.2,1.25,65.73,-25.6920.58,
-0.02,1.29,1.06,54.46,-11.7612.95,
0,1.54,1.09,79.45,-0.7,
-0.04,1.68,0.86,98.14,6.86-13.44,
-0.07,1.4,0.74,98.14,11.20-23.59,
-0.04,1.24,0.64,92.05,16.87-25.20,
0.05,0.88,0.55,89.67,21.49-28.21,
0.02,0.65,0.46,96.88,19.95-26.25,
0.04,0.57,0.42,96.95,14.70-27.93,
-0.01,0.53,0.37,100.87,8.96-28.77,
-0.01,0.59,0.35,96.6,6.44-30.80,
-0.07,0.66,0.32,90.16,3.36-34.09,
-0.11,0.71,0.26,85.33,-53.97,
-0.16,0.74,0.25,80.57,-41.09,
-0.21,0.75,0.27,78.12,-49.42,
-0.22,0.81,0.31,79.1,-59.64,
-0.2,0.9,0.34,91.07,-68.6,
-0.17,0.97,0.35,100.73,-76.51,
-0.11,1.03,0.34,111.58,-82.11,
0.03,1.08,0.33,116.83,-86.38,
0.11,1.08,0.28,117.46,-88.76,
0.16,1.08,0.24,113.19,-91,
0.21,1.03,0.22,107.8,-92.12,
0.19,0.96,0.24,102.97,-93.87,
0.18,0.92,0.24,95.34,-95.83,
0.18,0.9,0.25,88.41,-96.81,
0.14,0.89,0.23,80.78,-94.15,
0.15,0.89,0.24,79.17,-93.59,
0.17,0.94,0.25,74.13,-88.9,
0.15,0.96,0.21,69.3,-84.35,
0.13,0.94,0.21,67.34,-81.55,
0.09,0.94,0.21,62.86,-80.08,
0.05,0.9,0.2,61.67,-77.63,
0.1,0.86,0.21,61.39,-73.36,
0.11,0.84,0.19,60.2,-67.41,
0.15,0.86,0.17,57.82,-61.04,
0.15,0.83,0.13,58.45,-56,
0.19,0.84,0.14,56.84,-45.29,
0.15,0.84,0.13,56.49,-38.22,
0.13,0.89,0.15,55.09,-36.75,
0.04,0.86,0.11,54.6,-36.68,
0.02,0.89,0.14,53.41,-37.38,
-0.02,0.87,0.15,51.94,-39.06,
-0.06,0.88,0.15,51.52,-46.2,
-0.12,0.91,0.12,47.11,-55.51,
-0.12,0.92,0.11,39.9,-65.52,
-0.06,0.91,0.14,31.43,-70.91,
-0.02,0.88,0.16,21.14,-71.47,
0.05,0.9,0.18,15.33,-71.12,
0.09,0.94,0.15,11.69,-67.48,
0.12,1,0.12,8.82,-64.26,
0.16,1.02,0.11,5.04,-58.24,
0.17,1.03,0.12,3.15,-53.69,
0.19,1.06,0.14,2.73,-47.81,
0.24,1.04,0.15,5.6,-44.87,
0.25,1.04,0.12,9.38,-40.32,
0.27,1.02,0.14,12.11,-32.2,
0.24,1.02,0.15,13.86,-28.07,
0.23,1.03,0.14,14.98,-22.89,
0.19,1.04,0.16,12.81,-17.99,
0.15,1.1,0.17,6.72,-13.65,
0.1,1.16,0.16,0.98,-11.34,
0.03,1.23,0.16,-3.71,-10.99,
-0.02,1.32,0.14,-8.68,-13.51,
-0.03,1.33,0.16,-13.02,-17.08,
-0.04,1.34,0.17,-16.73,-19.25,
-0.02,1.39,0.11,-24.01,-18.62,
-0.01,1.41,0.04,-31.85,-17.57,
-0.06,1.45,0.05,-39.2,-17.08,
-0.06,1.46,0.1,-39.06,-10.99,
-0.07,1.47,0.15,-36.26,-8.822.80,
-0.14,1.41,0.18,-35.21,-10.855.74,
-0.17,1.35,0.25,-36.75,-11.906.51,
-0.19,1.31,0.31,-42.42,-13.306.72,
-0.18,1.25,0.32,-49.21,-14.146.86,
-0.15,1.2,0.29,-62.09,-13.657.49,
-0.08,1.06,0.31,-75.88,-10.578.05,
-0.03,0.99,0.35,-85.96,-5.119.45,
0.02,0.95,0.4,-93.52,3.9211.13,
0.05,0.95,0.41,-102.97,12.2513.37,
0.07,0.98,0.39,-113.4,18.4817.08,
0.1,1,0.36,-124.25,21.9822.96,
0.12,0.99,0.35,-134.33,26.1832.62,
0.13,1.01,0.33,-142.73,27.9346.76,
0.12,1.02,0.29,-143.92,25.6255.58,
0.06,1.02,0.31,-137.69,21.1461.46,
0.02,1,0.34,-124.04,17.2965.80,
0.01,0.95,0.38,-111.37,14.1468.81,
0,0.91,0.43,-97.16,12.1170.84,
-0.05,0.99,0.45,-91.77,9.2470.14,
-0.04,0.92,0.42,-86.03,7.2169.58,
-0.02,0.9,0.4,-79.31,7.0066.71,
-0.03,0.88,0.39,-72.59,11.4160.90,
-0.01,0.81,0.38,-66.85,17.5056.91,
-0.02,0.79,0.44,-65.03,23.8752.08,
-0.02,0.79,0.49,-67.55,27.0247.18,
0.01,0.85,0.51,-78.05,26.8143.89,
0.05,0.89,0.52,-86.73,20.7946.97,
0.06,0.86,0.53,-93.59,18.5551.03,
0.07,0.77,0.5,-96.39,23.8755.44,
0.05,0.72,0.47,-94.78,34.0258.52,
0.03,0.69,0.4,-91.84,46.2058.17,
0.01,0.68,0.39,-91.91,54.1155.72,
0.01,0.67,0.43,-86.1,53.9754.67,
-0.05,0.7,0.44,-75.95,45.0151.80,
-0.03,0.65,0.45,-74.13,38.7853.83,
-0.04,0.57,0.45,-74.34,35.4952.15,
-0.07,0.5,0.46,-71.89,33.5348.86,
-0.05,0.45,0.46,-67.27,34.7244.52,
-0.06,0.43,0.45,-63.35,36.3337.94,
-0.03,0.41,0.45,-64.61,34.7235.84,
-0.01,0.37,0.47,-63.42,30.1734.72,
0.01,0.43,0.49,-62.3,29.2634.37,
0.03,0.41,0.49,-56,29.8935.49,
0.02,0.49,0.5,-56.63,32.6936.12,
0,0.41,0.52,-52.57,33.6036.19,
0,0.44,0.51,-54.39,35.2831.85,
-0.01,0.45,0.52,-50.61,29.8930.80,
0.02,0.44,0.55,-46.62,25.7628.84,
0.02,0.39,0.58,-36.33,25.2026.04,
0,0.38,0.6,-28.84,21.4223.31,
-0.02,0.37,0.61,-17.92,19.0420.16,
-0.01,0.35,0.64,-6.02,17.2215.89,
0.02,0.38,0.69,6.02,14.0010.99,
0.09,0.33,0.75,13.93,12.046.72,
0.12,0.35,0.8,20.09,6.445.18,
0.14,0.25,0.82,27.16,2.312.59,
0.17,0.31,0.81,32.69,-2.240.49,
0.18,0.38,0.82,33.46,-7.14,
0.17,0.48,0.83,35.56,-14.561.05,
0.17,0.56,0.82,40.53,-26.185.67,
0.19,0.52,0.79,49.49,-34.7912.18,
0.15,0.51,0.78,72.59,-37.5917.29,
0.17,0.45,0.96,106.4,-33.1818.69,
0.09,0.84,1.38,90.93,-27.7217.29,
0.05,1.21,1.22,42.91,-11.278.61,
-0.01,1.38,1.1,54.32,11.41-7.28,
0.04,1.69,1.04,83.3,23.52-20.58,
0.01,1.75,0.99,75.25,19.32-26.32,
0.06,1.42,0.77,71.68,21.98-23.94,
0.12,1.01,0.6,81.9,31.15-19.53,
0.05,0.68,0.51,92.12,34.37-18.83,
0.02,0.45,0.41,89.39,30.66-18.69,
0.01,0.36,0.35,89.46,23.03-20.72,
0.02,0.46,0.33,91.07,22.33-21.91,
-0.06,0.52,0.29,89.95,18.34-22.05,
-0.13,0.58,0.24,87.5,12.11-22.26,
-0.19,0.65,0.26,81.9,4.55-22.89,
-0.25,0.76,0.3,76.16,-32.06,
-0.29,0.82,0.33,76.23,-43.33,
-0.24,1,0.32,84.28,-59.78,
-0.18,1.16,0.31,94.64,-72.87,
-0.08,1.22,0.33,100.73,-80.71,
0.01,1.22,0.32,107.24,-82.25,
0.07,1.16,0.29,111.72,-82.67,
0.13,1.05,0.29,108.99,-82.88,
0.19,0.96,0.27,105.42,-84.56,
0.23,0.89,0.3,105.56,-84.98,
0.23,0.87,0.31,99.54,-85.26,
0.22,0.87,0.3,92.61,-83.72,
0.24,0.88,0.29,90.72,-79.17,
0.24,0.94,0.28,87.57,-72.17,
0.23,0.97,0.24,85.05,-66.78,
0.22,1.01,0.21,81.76,-57.75,
0.16,1.06,0.2,75.18,-52.36,
0.13,1.07,0.23,68.74,-45.01,
0.05,1.03,0.22,62.3,-40.95,
0.05,0.96,0.22,62.86,-34.3,
-0.01,0.92,0.21,57.4,-30.45,
0.01,0.84,0.2,60.13,-27.23,
0.01,0.81,0.17,61.11,-26.46,
0.01,0.77,0.18,63.14,-28.14,
0,0.77,0.19,64.47,-31.99,
0.01,0.77,0.17,66.99,-35.98,
0,0.77,0.15,69.16,-37.59,
-0.01,0.79,0.15,70.56,-42.91,
-0.04,0.81,0.15,68.74,-51.31,
-0.05,0.85,0.17,63.35,-56.98,
-0.06,0.85,0.18,56.98,-58.59,
-0.09,0.87,0.16,51.66,-59.64,
-0.07,0.9,0.16,42.49,-61.88,
-0.06,0.92,0.15,33.74,-64.89,
0.11,0.89,0.16,24.29,-67.48,
0.06,0.86,0.15,16.94,-66.57,
0.1,0.84,0.12,15.4,-68.11,
0.14,0.85,0.14,14.56,-65.45,
0.18,0.89,0.17,14.21,-60.48,
0.2,0.94,0.16,18.2,-59.01,
0.21,0.98,0.15,22.4,-55.3,
0.22,1.02,0.15,23.45,-49.84,
0.21,1.02,0.13,22.96,-42.7,
0.24,1.03,0.14,21.14,-36.82,
0.23,1.02,0.16,21.07,-30.03,
0.21,1.04,0.17,20.65,-25.27,
0.19,1.05,0.18,16.73,-23.31,
0.17,1.05,0.19,10.36,-22.4,
0.16,1.06,0.18,3.36,-24.22,
0.16,1.06,0.17,-2.1,-25.62,
0.14,1.08,0.17,-2.52,-25.97,
0.08,1.11,0.13,-3.5,-25.2,
0.03,1.17,0.07,-4.2,-21.7,
-0.04,1.28,0.04,-5.6,-17.99,
-0.09,1.36,-0.01,-14.21,-14.28,
-0.1,1.39,0,-21.49,-11.130.63,
-0.18,1.34,0.06,-25.13,-13.2311.34,
-0.06,1.46,0.09,-26.46,-16.594.76,
-0.04,1.48,0.14,-30.59,-17.436.51,
0,1.56,0.17,-32.9,-16.385.53,
-0.03,1.59,0.18,-33.81,-12.956.02,
-0.06,1.62,0.18,-36.82,-10.785.81,
-0.07,1.53,0.19,-41.37,-8.404.69,
-0.07,1.46,0.25,-45.92,-4.552.80,
-0.08,1.39,0.3,-53.62,-0.561.68,
-0.1,1.31,0.32,-64.4,2.103.01,
-0.12,1.23,0.35,-76.44,1.685.60,
-0.12,1.16,0.36,-90.37,-1.969.80,
-0.09,1.06,0.39,-104.16,-5.4614.07,
-0.07,0.97,0.41,-116.76,-9.4518.55,
-0.03,0.91,0.45,-123.48,-10.1524.71,
0,0.88,0.45,-129.36,-6.7932.48,
0.03,0.9,0.45,-136.43,-3.4339.69,
0.06,0.9,0.47,-142.94,1.8944.45,
0.12,0.89,0.47,-147.42,7.5650.47,
0.12,0.94,0.43,-149.24,11.3455.86,
0.12,0.94,0.39,-144.69,11.9760.97,
0.11,0.99,0.35,-138.53,9.7364.96,
0.1,0.98,0.31,-130.69,4.6268.32,
0.08,0.92,0.31,-118.09,-0.7069.37,
0.06,0.9,0.32,-102.97,-5.6766.78,
0.03,0.86,0.35,-72.52,-5.6763.00,
0.03,0.8,0.34,-70.14,-3.7162.79,
-0.01,0.79,0.39,-60.41,4.7660.90,
-0.03,0.75,0.47,-56.91,15.4759.08,
-0.02,0.78,0.56,-58.24,24.3657.05,
0.02,0.86,0.62,-60.06,35.4256.77,
0.03,0.86,0.59,-73.01,43.8956.56,
0.04,0.79,0.55,-92.54,49.3554.67,
0.07,0.73,0.5,-96.32,51.8054.11,
0.09,0.72,0.46,-97.37,51.5956.28,
0.13,0.73,0.46,-92.54,47.1859.85,
0.09,0.65,0.44,-88.9,37.7367.90,
0.05,0.59,0.4,-84.07,33.7468.53,
-0.03,0.53,0.35,-84.98,40.0462.51,
-0.09,0.43,0.34,-78.89,48.5855.44,
-0.11,0.4,0.35,-68.32,54.3945.43,
-0.07,0.36,0.37,-56.77,53.8340.60,
-0.09,0.38,0.41,-59.22,43.1938.29,
-0.02,0.46,0.41,-53.2,35.4238.08,
-0.01,0.42,0.47,-53.55,28.4942.21,
-0.02,0.41,0.5,-60.69,27.0243.05,
-0.02,0.34,0.52,-64.54,29.1244.87,
-0.04,0.38,0.55,-65.1,32.2741.79,
-0.01,0.49,0.53,-63.63,36.6138.57,
0.01,0.4,0.53,-55.93,40.5335.63,
0.04,0.36,0.54,-43.89,40.5335.63,
0.05,0.33,0.54,-28.63,37.6633.60,
0.03,0.31,0.54,-10.78,32.4829.47,
0.05,0.32,0.57,0.42,26.1124.92,
0.05,0.32,0.6,10.08,19.0420.51,
0.07,0.32,0.67,18.62,12.3916.52,
0.1,0.3,0.77,27.02,9.1011.97,
0.12,0.29,0.82,32.69,9.947.70,
0.14,0.31,0.83,37.31,10.782.80,
0.17,0.34,0.83,40.11,8.33-1.68,
0.2,0.4,0.81,43.61,1.68-4.76,
0.23,0.43,0.79,49.56,-12.53,
0.2,0.58,0.76,54.46,-24.643.36,
0.17,0.54,0.8,63.91,-40.0411.62,
0.07,0.7,1.1,64.75,-36.8921.07,
-0.04,0.98,1.3,20.44,-22.0522.75,
-0.08,1.3,1.2,19.81,-0.496.79,
-0.02,1.42,1.02,53.41,16.73-9.66,
-0.06,1.46,0.9,88.48,20.65-21.77,
