aX,aY,aZ,gX,gY,gZ
0.12,0.93,0.27,0.7,-0.771.12,
0.12,0.93,0.27,0.77,-0.980.98,
0.12,0.93,0.27,0.91,-1.050.98,
0.12,0.93,0.27,1.05,-0.770.98,
0.12,0.93,0.27,1.26,-0.770.91,
0.13,0.93,0.27,1.61,-0.351.05,
0.13,0.94,0.27,1.68,0.000.84,
0.13,0.94,0.27,1.47,0.350.70,
0.13,0.94,0.27,1.47,0.280.91,
0.12,0.94,0.27,1.47,0.211.05,
0.12,0.94,0.27,1.33,0.071.05,
0.12,0.94,0.27,1.26,0.001.12,
0.12,0.94,0.27,1.05,-0.071.33,
0.12,0.94,0.27,0.98,-0.071.12,
0.12,0.94,0.27,0.84,-0.141.33,
0.12,0.94,0.27,0.77,-0.211.40,
0.12,0.94,0.27,0.98,-0.351.19,
0.12,0.93,0.27,0.98,-0.280.98,
0.11,0.93,0.27,1.05,-0.280.84,
0.11,0.94,0.27,1.26,-0.420.63,
0.11,0.94,0.27,1.19,-0.210.56,
0.11,0.94,0.27,1.33,-0.210.84,
0.11,0.93,0.27,1.4,-0.210.49,
0.12,0.94,0.27,1.47,-0.420.63,
0.12,0.94,0.26,1.61,-0.700.35,
0.12,0.94,0.27,1.54,-0.700.63,
0.11,0.93,0.27,1.68,-0.560.49,
0.12,0.94,0.27,1.96,-0.630.49,
0.12,0.94,0.27,1.82,-0.560.21,
0.12,0.94,0.27,1.61,-0.700.84,
0.12,0.94,0.27,1.47,-0.560.14,
0.12,0.94,0.27,1.4,-0.700.42,
0.12,0.94,0.27,1.05,-0.700.98,
0.12,0.93,0.27,1.12,-0.910.91,
0.12,0.93,0.27,1.12,-0.770.49,
0.12,0.93,0.27,1.4,-0.770.98,
0.12,0.93,0.26,1.33,-0.561.12,
0.12,0.93,0.26,1.47,-0.420.98,
0.12,0.94,0.26,1.54,-0.281.05,
0.12,0.94,0.26,1.47,-0.141.19,
0.12,0.94,0.27,1.54,-0.070.77,
0.11,0.94,0.27,1.47,-0.351.12,
0.12,0.94,0.27,1.4,-0.421.12,
0.12,0.94,0.27,1.4,-0.561.05,
0.12,0.94,0.27,1.33,-0.771.05,
0.12,0.94,0.27,1.26,-0.700.91,
0.12,0.94,0.27,1.26,-0.630.70,
0.12,0.93,0.26,1.33,-0.210.91,
0.12,0.94,0.27,1.4,-0.210.98,
0.12,0.94,0.26,1.4,0.140.98,
0.12,0.94,0.26,1.54,0.070.84,
0.12,0.94,0.26,1.75,-0.070.84,
0.12,0.94,0.26,1.54,0.140.84,
0.12,0.94,0.26,1.54,0.141.19,
0.12,0.94,0.26,1.54,-0.071.12,
0.12,0.94,0.27,1.4,-0.280.98,
0.12,0.94,0.27,1.19,-0.770.98,
0.12,0.94,0.27,1.05,-0.911.05,
0.12,0.94,0.27,1.05,-0.980.70,
0.12,0.94,0.27,1.12,-0.981.05,
0.12,0.94,0.27,1.12,-0.700.56,
0.12,0.94,0.27,1.12,-0.630.56,
0.12,0.94,0.26,1.12,-0.140.84,
0.12,0.94,0.26,1.19,-0.070.70,
0.12,0.94,0.26,1.4,0.000.70,
0.12,0.93,0.26,1.4,0.001.05,
0.12,0.94,0.27,1.54,-0.140.98,
0.11,0.94,0.27,1.54,-0.070.77,
0.12,0.94,0.27,1.68,-0.210.98,
0.12,0.94,0.27,1.54,-0.421.12,
0.12,0.94,0.27,1.54,-0.561.05,
0.12,0.94,0.27,1.33,-0.490.91,
0.12,0.94,0.26,1.19,-0.490.91,
0.12,0.94,0.26,1.26,-0.280.98,
0.12,0.94,0.26,1.26,0.000.49,
0.12,0.94,0.26,1.33,0.210.84,
0.12,0.94,0.26,1.47,0.140.63,
0.11,0.94,0.26,1.33,0.490.49,
0.11,0.94,0.26,1.19,0.281.19,
0.11,0.94,0.26,1.19,0.140.70,
0.11,0.94,0.26,1.05,0.140.63,
0.12,0.94,0.26,1.05,-0.071.05,
0.12,0.94,0.26,0.98,-0.350.84,
0.12,0.94,0.26,1.05,-0.560.84,
0.12,0.94,0.26,1.05,-0.630.91,
0.12,0.94,0.26,1.05,-0.700.70,
0.12,0.94,0.26,1.19,-0.630.77,
0.12,0.94,0.26,1.26,-0.630.98,
0.11,0.94,0.26,1.19,-0.490.70,
0.11,0.94,0.26,1.05,-0.490.84,
0.11,0.94,0.26,1.05,-0.490.91,
0.11,0.94,0.27,1.12,-0.350.77,
0.12,0.94,0.27,1.19,-0.210.70,
0.12,0.94,0.27,1.19,-0.210.63,
0.12,0.94,0.27,1.4,0.000.77,
0.12,0.94,0.27,1.33,0.000.91,
0.12,0.94,0.26,1.05,-0.350.91,
0.12,0.94,0.26,1.05,-0.701.05,
0.12,0.94,0.27,1.12,-0.770.98,
0.12,0.94,0.27,1.12,-0.841.26,
0.11,0.94,0.27,1.33,-0.770.49,
0.12,0.94,0.27,1.4,-0.560.77,
0.12,0.93,0.27,1.26,-0.280.63,
0.12,0.93,0.27,1.26,-0.140.56,
0.12,0.93,0.27,1.26,-0.070.49,
0.12,0.93,0.27,1.4,0.140.77,
0.12,0.94,0.27,1.33,0.420.49,
0.12,0.94,0.27,1.54,0.210.98,
0.12,0.95,0.26,1.75,0.420.91,
0.12,0.94,0.26,1.68,0.281.19,
0.11,0.94,0.26,1.61,-0.211.47,
0.11,0.94,0.26,1.33,-0.351.33,
0.11,0.94,0.26,1.12,-0.701.61,
0.11,0.94,0.26,1.19,-0.841.33,
0.11,0.93,0.26,1.26,-1.051.19,
0.11,0.94,0.27,1.26,-0.910.98,
0.12,0.94,0.27,1.4,-0.700.70,
0.12,0.94,0.27,1.47,-0.490.28,
0.12,0.94,0.26,1.47,-0.350.28,
0.12,0.94,0.26,1.33,-0.280.35,
0.12,0.95,0.26,1.4,-0.560.42,
0.12,0.95,0.26,1.19,-0.700.28,
0.11,0.94,0.26,1.26,-1.190.49,
0.11,0.94,0.26,1.19,-1.540.63,
0.11,0.94,0.26,1.12,-1.890.63,
0.11,0.94,0.26,1.05,-2.030.84,
0.11,0.93,0.26,0.91,-2.100.63,
0.11,0.93,0.26,1.05,-2.380.91,
0.11,0.93,0.26,0.98,-2.450.84,
0.11,0.94,0.26,1.12,-2.520.77,
0.12,0.94,0.26,1.26,-2.380.84,
0.12,0.95,0.26,1.54,-2.240.35,
0.12,0.95,0.26,1.4,-2.170.35,
0.12,0.95,0.26,1.33,-2.170.14,
0.12,0.94,0.26,1.19,-1.750.00,
0.12,0.93,0.26,1.05,-1.610.14,
0.12,0.93,0.26,0.98,-1.680.42,
0.11,0.93,0.26,1.05,-1.540.21,
0.11,0.94,0.27,1.26,-1.400.49,
0.12,0.94,0.27,1.33,-1.050.56,
0.12,0.94,0.27,1.54,-0.910.42,
0.12,0.94,0.26,1.4,-0.700.70,
0.12,0.94,0.26,1.19,-0.630.49,
0.12,0.94,0.26,1.19,-0.770.70,
0.12,0.94,0.26,1.26,-0.840.63,
0.11,0.94,0.26,1.26,-0.980.84,
0.11,0.94,0.26,1.33,-0.980.84,
0.11,0.94,0.26,1.26,-0.700.98,
0.11,0.95,0.26,1.33,-0.420.84,
0.11,0.94,0.26,1.12,-0.350.77,
0.11,0.94,0.26,1.05,-0.281.05,
0.11,0.94,0.26,0.91,-0.420.70,
0.11,0.94,0.26,1.05,-0.770.84,
0.12,0.94,0.25,1.19,-0.910.77,
0.12,0.94,0.26,1.26,-0.770.84,
0.12,0.94,0.26,1.26,-0.630.77,
0.12,0.94,0.26,1.4,-0.490.70,
0.12,0.94,0.26,1.47,-0.490.49,
0.12,0.94,0.26,1.47,-0.280.49,
0.12,0.94,0.26,1.54,0.140.42,
0.12,0.94,0.26,1.54,0.280.21,
0.12,0.94,0.26,1.47,0.840.28,
0.12,0.94,0.26,1.33,0.770.77,
0.12,0.94,0.26,1.47,0.770.63,
0.12,0.94,0.26,1.47,0.770.63,
0.12,0.94,0.26,1.54,0.700.91,
0.12,0.94,0.26,1.54,0.210.70,
0.11,0.94,0.25,1.54,0.140.98,
0.11,0.94,0.25,1.47,-0.070.98,
0.13,0.94,0.26,0.42,0.702.10,
0.12,0.95,0.26,1.54,-0.140.91,
0.11,0.94,0.26,1.4,0.070.84,
0.11,0.94,0.26,1.26,0.210.70,
0.11,0.94,0.26,1.4,0.280.77,
0.11,0.95,0.26,1.26,0.140.84,
0.11,0.95,0.26,1.12,0.000.77,
0.11,0.95,0.26,1.05,-0.350.84,
0.11,0.94,0.25,1.19,-0.700.49,
0.11,0.94,0.25,1.12,-0.770.56,
0.11,0.94,0.26,1.12,-0.770.63,
0.11,0.94,0.26,1.05,-0.840.70,
0.11,0.94,0.26,0.84,-0.840.84,
0.11,0.94,0.26,0.84,-0.840.77,
0.11,0.94,0.26,0.77,-1.050.84,
0.11,0.94,0.26,0.56,-1.191.05,
0.11,0.95,0.26,0.49,-1.260.49,
0.11,0.94,0.26,0.42,-1.471.12,
0.12,0.94,0.26,0.49,-1.470.91,
0.11,0.94,0.26,0.63,-1.400.77,
0.11,0.93,0.26,0.7,-1.261.05,
0.11,0.93,0.26,1.05,-1.050.70,
0.11,0.94,0.26,1.26,-0.630.56,
0.12,0.94,0.26,1.33,-0.210.84,
0.12,0.94,0.26,1.33,-0.140.77,
0.12,0.94,0.26,1.4,-0.070.70,
0.12,0.94,0.26,1.33,-0.070.84,
0.11,0.94,0.26,1.12,-0.071.33,
0.11,0.94,0.26,1.12,-0.351.19,
0.11,0.95,0.26,1.05,-0.631.75,
0.11,0.94,0.26,0.84,-0.771.40,
0.11,0.94,0.26,0.7,-0.631.12,
0.11,0.94,0.26,0.77,-0.561.26,
0.11,0.94,0.26,0.77,-0.070.98,
0.11,0.94,0.26,0.91,0.280.91,
0.11,0.94,0.26,1.12,0.841.12,
0.11,0.94,0.26,1.26,0.841.33,
0.12,0.94,0.26,1.4,1.051.12,
0.12,0.94,0.26,1.47,1.121.12,
0.12,0.94,0.26,1.4,0.911.05,
0.12,0.94,0.26,1.4,0.770.98,
0.12,0.94,0.26,1.33,0.561.05,
0.11,0.94,0.26,1.26,0.421.12,
0.12,0.94,0.26,1.33,0.421.26,
0.11,0.94,0.26,1.26,0.421.40,
0.12,0.94,0.26,1.12,0.631.40,
0.11,0.94,0.26,1.26,0.841.19,
0.11,0.94,0.26,1.19,0.911.40,
0.11,0.94,0.26,1.26,1.191.26,
0.11,0.94,0.26,1.26,0.981.26,
0.11,0.94,0.26,1.26,0.771.33,
0.11,0.94,0.26,1.33,0.771.40,
0.11,0.94,0.26,1.26,0.631.19,
0.11,0.94,0.26,1.26,0.421.61,
0.11,0.94,0.26,1.05,0.211.33,
0.11,0.94,0.26,0.98,0.140.84,
0.11,0.94,0.26,0.7,0.071.33,
0.11,0.94,0.25,0.63,-0.280.91,
0.11,0.94,0.26,0.56,-0.420.98,
0.11,0.94,0.26,0.77,-0.561.05,
0.11,0.95,0.26,0.98,-0.630.98,
0.11,0.95,0.26,0.98,-0.561.12,
0.11,0.94,0.26,0.91,-0.561.19,
0.11,0.94,0.26,1.05,-0.701.26,
0.11,0.94,0.26,0.98,-0.840.84,
0.11,0.94,0.25,0.84,-0.700.98,
0.11,0.94,0.26,0.77,-0.631.05,
0.11,0.94,0.26,0.84,-0.631.12,
0.11,0.94,0.26,0.63,-0.420.91,
0.12,0.94,0.26,0.56,-0.351.26,
0.12,0.94,0.26,0.42,-0.350.91,
0.12,0.94,0.26,0.63,-0.561.05,
0.12,0.94,0.26,0.63,-0.630.98,
0.11,0.94,0.26,0.7,-0.700.98,
0.11,0.94,0.26,1.12,-0.631.19,
0.11,0.94,0.26,1.33,-0.490.91,
0.11,0.94,0.26,1.19,-0.561.05,
0.11,0.94,0.26,0.98,-0.490.77,
0.11,0.94,0.26,0.98,-0.420.77,
0.11,0.94,0.26,0.84,-0.420.98,
0.11,0.95,0.26,0.63,-0.491.12,
0.11,0.95,0.26,0.49,-0.771.05,
0.11,0.94,0.26,0.28,-1.051.26,
0.11,0.94,0.26,0.49,-1.331.33,
0.11,0.94,0.26,0.56,-1.330.98,
0.11,0.94,0.26,0.56,-1.120.77,
0.11,0.94,0.26,0.56,-1.191.19,
0.11,0.94,0.26,0.56,-1.190.98,
0.11,0.94,0.26,0.56,-1.050.84,
0.11,0.94,0.26,0.7,-1.120.56,
0.11,0.94,0.26,0.7,-1.050.84,
0.11,0.95,0.26,0.63,-1.190.77,
0.11,0.95,0.26,0.63,-1.260.77,
0.11,0.95,0.26,0.49,-1.330.84,
0.11,0.95,0.26,0.28,-1.470.70,
0.11,0.94,0.26,0.28,-1.680.98,
0.12,0.94,0.26,0.07,-1.681.05,
0.12,0.94,0.26,0.14,-1.611.12,
0.12,0.94,0.26,0.28,-1.401.19,
0.12,0.94,0.26,0.35,-1.051.40,
0.12,0.94,0.26,0.7,-0.701.19,
0.12,0.93,0.26,0.77,-0.351.40,
0.12,0.94,0.26,0.84,0.001.19,
0.12,0.94,0.26,1.05,0.140.98,
0.12,0.94,0.26,1.05,0.350.98,
0.12,0.94,0.26,0.98,0.421.05,
0.11,0.94,0.26,0.98,0.141.05,
0.12,0.94,0.26,0.98,0.141.05,
0.11,0.94,0.26,0.98,-0.070.98,
0.11,0.94,0.26,0.98,-0.140.77,
0.11,0.94,0.26,1.05,-0.140.77,
0.11,0.94,0.26,0.91,-0.280.70,
0.11,0.94,0.26,0.84,-0.280.70,
0.11,0.94,0.26,0.84,-0.421.05,
0.11,0.94,0.26,0.98,-0.491.05,
0.11,0.94,0.26,1.05,-0.140.70,
0.11,0.94,0.26,1.19,-0.280.84,
0.11,0.94,0.26,1.12,-0.140.70,
0.12,0.94,0.26,1.4,-0.420.84,
0.11,0.94,0.26,1.4,-0.280.77,
0.11,0.94,0.26,1.4,-0.350.77,
0.11,0.94,0.26,1.26,-0.280.56,
0.11,0.94,0.26,1.33,-0.490.56,
0.11,0.94,0.26,1.19,-0.490.63,
0.11,0.94,0.26,1.19,-0.490.35,
0.12,0.94,0.26,1.4,-0.560.56,
0.11,0.94,0.26,1.61,-0.280.49,
0.12,0.94,0.26,1.75,0.000.56,
0.12,0.94,0.26,1.82,0.070.42,
0.12,0.94,0.26,1.75,0.280.63,
0.11,0.94,0.26,1.61,0.351.26,
0.11,0.94,0.26,1.54,0.351.68,
0.11,0.95,0.26,1.26,0.141.54,
0.11,0.95,0.26,1.05,0.071.61,
0.11,0.95,0.26,1.12,0.141.75,
0.11,0.95,0.26,0.84,0.421.33,
0.11,0.95,0.26,0.77,0.351.12,
0.12,0.94,0.26,0.77,0.700.70,
0.12,0.93,0.26,0.98,0.630.63,
0.12,0.93,0.26,0.98,0.630.70,
0.12,0.94,0.25,1.12,0.841.12,
0.12,0.94,0.25,1.47,0.701.12,
0.12,0.94,0.25,1.47,0.911.19,
0.11,0.94,0.26,1.61,1.051.12,
0.11,0.94,0.26,1.61,1.261.05,
0.11,0.94,0.26,1.54,1.190.98,
0.12,0.95,0.26,1.61,1.191.26,
0.12,0.95,0.26,1.47,0.981.40,
0.11,0.95,0.26,1.33,0.981.40,
0.11,0.94,0.26,1.26,0.771.40,
0.11,0.94,0.25,1.19,0.561.26,
0.11,0.94,0.25,1.12,0.211.12,
0.1,0.94,0.25,0.98,0.211.47,
0.1,0.94,0.25,0.91,0.071.61,
0.1,0.94,0.25,0.77,0.071.19,
0.1,0.94,0.26,0.77,-0.141.12,
0.11,0.94,0.26,0.7,-0.210.84,
0.1,0.95,0.26,0.84,-0.280.77,
0.11,0.95,0.26,0.77,-0.560.56,
0.11,0.94,0.26,0.7,-0.700.77,
0.11,0.94,0.25,0.77,-0.910.84,
0.11,0.94,0.25,0.84,-1.190.77,
0.11,0.94,0.25,0.77,-1.401.05,
0.1,0.94,0.26,0.84,-1.330.91,
0.11,0.94,0.26,0.84,-1.190.56,
0.11,0.94,0.26,0.84,-1.260.77,
0.11,0.94,0.26,0.91,-0.980.21,
0.12,0.94,0.26,0.84,-0.840.49,
0.12,0.94,0.26,0.77,-0.700.49,
0.12,0.94,0.26,0.7,-0.700.42,
0.12,0.94,0.26,0.63,-0.771.05,
0.12,0.94,0.26,0.63,-0.770.98,
0.12,0.94,0.26,0.77,-0.630.84,
0.12,0.94,0.26,0.7,-0.491.19,
0.12,0.94,0.26,0.77,-0.560.84,
0.11,0.94,0.26,0.77,-0.421.19,
0.11,0.94,0.26,0.7,-0.211.05,
0.11,0.94,0.26,0.77,-0.280.98,
0.11,0.93,0.26,0.91,-0.351.12,
0.11,0.94,0.26,1.05,-0.351.19,
0.11,0.94,0.26,1.26,-0.491.05,
0.11,0.94,0.26,1.05,-0.351.26,
0.11,0.94,0.26,1.19,-0.561.05,
0.11,0.94,0.26,1.19,-0.631.05,
0.11,0.95,0.26,1.19,-0.770.63,
0.11,0.94,0.26,1.05,-0.770.91,
0.11,0.95,0.26,0.98,-0.701.05,
0.11,0.94,0.26,0.91,-0.770.84,
0.11,0.94,0.26,0.91,-0.910.84,
0.11,0.94,0.26,0.77,-0.770.91,
0.11,0.94,0.26,0.84,-0.841.05,
0.11,0.94,0.26,0.91,-0.771.05,
0.11,0.94,0.26,0.91,-0.630.70,
0.11,0.94,0.26,0.98,-0.561.05,
0.11,0.94,0.26,1.05,-0.280.70,
0.11,0.95,0.26,1.12,-0.281.19,
0.11,0.94,0.26,0.98,-0.141.26,
0.11,0.94,0.25,0.91,-0.141.19,
0.11,0.94,0.25,0.91,-0.211.26,
0.11,0.94,0.25,0.98,-0.211.26,
0.11,0.93,0.26,0.98,-0.071.40,
0.11,0.94,0.26,0.98,0.071.40,
0.11,0.94,0.26,0.91,0.211.54,
0.11,0.94,0.26,0.91,0.351.61,
0.11,0.95,0.26,0.84,0.281.47,
0.11,0.94,0.25,0.77,0.001.61,
0.11,0.95,0.25,0.63,-0.141.61,
0.11,0.95,0.25,0.63,-0.281.40,
0.11,0.94,0.26,0.63,-0.421.26,
0.11,0.94,0.25,0.63,-0.491.54,
0.11,0.94,0.25,0.91,-0.141.33,
0.11,0.94,0.25,0.91,-0.071.12,
0.11,0.94,0.25,0.77,0.140.91,
0.11,0.94,0.26,0.77,0.071.19,
0.11,0.94,0.25,0.7,0.001.33,
0.11,0.94,0.26,0.7,-0.141.26,
0.11,0.94,0.25,0.7,-0.141.61,
0.11,0.95,0.26,0.84,-0.491.47,
0.11,0.94,0.25,0.56,-0.630.98,
0.11,0.94,0.25,0.42,-0.771.19,
0.11,0.94,0.26,0.21,-0.981.12,
0.11,0.94,0.26,0.21,-1.050.91,
0.11,0.94,0.26,0.28,-0.980.91,
0.11,0.94,0.26,0.49,-0.700.91,
0.12,0.94,0.26,0.63,-0.490.84,
0.12,0.94,0.26,0.91,-0.491.05,
0.11,0.94,0.26,0.91,-0.351.26,
0.12,0.94,0.26,0.91,-0.211.26,
0.11,0.94,0.26,0.84,-0.281.26,
0.11,0.94,0.26,0.91,-0.491.19,
0.11,0.94,0.26,0.84,-0.491.26,
0.11,0.94,0.26,0.84,-0.560.98,
0.12,0.94,0.26,0.7,-0.491.12,
0.11,0.94,0.26,0.56,-0.280.77,
0.12,0.94,0.26,0.56,-0.210.98,
0.12,0.94,0.26,0.63,0.141.05,
0.12,0.94,0.26,0.7,0.350.84,
0.12,0.94,0.26,0.77,0.491.19,
0.12,0.94,0.26,0.98,0.491.54,
0.12,0.94,0.26,1.19,0.421.33,
0.12,0.94,0.26,1.19,0.421.47,
0.11,0.94,0.26,1.26,0.491.47,
0.11,0.94,0.26,1.33,0.631.54,
0.11,0.94,0.26,1.19,0.491.40,
0.11,0.94,0.26,1.19,0.561.26,
0.11,0.94,0.26,1.05,0.280.91,
0.11,0.94,0.26,0.91,0.071.19,
0.11,0.94,0.26,0.84,0.070.84,
0.11,0.94,0.25,0.84,-0.280.84,
0.11,0.94,0.25,0.91,-0.490.91,
0.11,0.94,0.25,1.12,-0.700.77,
0.1,0.94,0.26,0.98,-0.561.05,
0.1,0.94,0.26,0.91,-0.700.98,
0.1,0.94,0.26,0.91,-0.560.77,
0.1,0.94,0.26,0.84,-0.630.98,
0.11,0.94,0.26,0.84,-0.770.91,
0.11,0.94,0.26,0.7,-0.630.70,
0.11,0.94,0.26,0.7,-0.700.77,
0.11,0.94,0.25,0.63,-0.700.77,
0.11,0.94,0.25,0.63,-0.910.63,
0.11,0.94,0.25,0.63,-1.190.84,
0.11,0.94,0.25,0.63,-1.190.84,
0.11,0.94,0.26,0.77,-0.980.49,
0.11,0.94,0.26,0.91,-0.980.70,
0.11,0.94,0.27,1.05,-0.420.56,
0.12,0.94,0.27,1.19,-0.420.35,
0.12,0.94,0.27,1.26,-0.420.42,
0.12,0.94,0.27,1.4,-0.490.42,
0.12,0.94,0.26,1.33,-0.490.49,
0.12,0.94,0.26,1.26,-0.700.84,
0.12,0.94,0.25,1.26,-0.210.70,
0.12,0.94,0.25,1.19,-0.071.05,
0.12,0.94,0.25,1.12,0.350.98,
0.11,0.94,0.26,0.91,0.491.40,
0.11,0.94,0.26,0.98,0.631.54,
0.11,0.94,0.27,0.98,0.701.47,
0.11,0.94,0.27,1.05,0.771.19,
0.12,0.94,0.26,1.05,0.631.33,
0.12,0.94,0.26,0.91,0.631.12,
0.12,0.94,0.26,0.77,0.421.19,
0.12,0.94,0.25,0.91,0.211.12,
0.11,0.94,0.25,1.19,0.070.91,
0.11,0.94,0.25,1.26,0.001.26,
0.11,0.94,0.25,1.26,0.071.12,
0.11,0.94,0.26,1.54,0.281.05,
0.11,0.94,0.26,1.61,0.281.05,
0.11,0.94,0.26,1.47,0.350.98,
0.11,0.95,0.26,1.12,0.631.05,
0.11,0.94,0.26,1.05,0.351.05,
0.12,0.94,0.26,1.05,0.001.05,
0.12,0.94,0.26,1.05,-0.350.98,
0.11,0.94,0.26,0.91,-0.771.33,
0.11,0.94,0.26,0.91,-1.051.54,
0.11,0.94,0.26,0.77,-0.841.26,
0.11,0.94,0.25,0.84,-0.911.40,
0.11,0.94,0.25,0.84,-0.771.12,
0.11,0.94,0.26,0.98,-0.561.12,
0.11,0.94,0.26,0.98,-0.631.05,
0.11,0.94,0.26,1.05,-0.560.98,
0.11,0.95,0.26,0.91,-0.491.12,
0.11,0.94,0.25,0.84,-0.701.05,
0.1,0.94,0.25,0.7,-0.911.12,
0.1,0.94,0.25,0.63,-1.121.12,
0.1,0.94,0.25,0.49,-1.331.33,
0.11,0.94,0.25,0.42,-1.471.12,
0.11,0.94,0.26,0.56,-1.470.77,
0.11,0.94,0.26,0.49,-1.471.12,
0.11,0.94,0.26,0.63,-1.400.91,
0.11,0.94,0.26,0.49,-1.050.49,
0.11,0.94,0.26,0.7,-0.910.77,
0.12,0.94,0.26,0.63,-0.980.70,
0.12,0.94,0.26,0.63,-1.050.77,
0.12,0.94,0.26,0.77,-1.190.84,
0.12,0.94,0.26,0.98,-1.260.98,
0.12,0.94,0.26,0.91,-1.190.98,
0.11,0.94,0.26,0.84,-0.911.19,
0.11,0.94,0.26,0.84,-0.631.12,
0.12,0.94,0.26,0.77,-0.071.19,
0.12,0.94,0.26,0.91,0.071.05,
0.11,0.94,0.26,0.77,0.281.12,
0.11,0.94,0.26,0.84,0.351.05,
0.12,0.94,0.26,0.77,0.491.26,
0.11,0.94,0.26,0.91,0.351.33,
0.11,0.94,0.26,0.91,0.421.54,
0.11,0.94,0.26,0.84,0.211.54,
0.11,0.94,0.26,0.84,0.141.19,
0.11,0.94,0.26,0.77,0.001.19,
0.11,0.94,0.26,0.84,0.211.33,
0.11,0.94,0.26,0.77,0.001.12,
0.11,0.94,0.26,0.84,0.211.47,
0.11,0.94,0.26,0.77,0.281.26,
0.11,0.94,0.26,0.63,0.001.33,
0.11,0.94,0.26,0.7,-0.141.47,
0.11,0.94,0.25,0.63,-0.211.47,
0.11,0.94,0.26,0.84,-0.491.40,
0.1,0.94,0.25,0.91,-0.631.47,
0.11,0.94,0.26,1.12,-0.771.61,
0.11,0.94,0.26,1.05,-0.701.40,
0.11,0.95,0.26,0.98,-0.631.12,
0.11,0.94,0.26,0.84,-0.561.12,
0.11,0.94,0.26,0.7,-0.421.12,
0.12,0.94,0.26,0.7,-0.210.56,
0.12,0.94,0.26,0.63,0.070.77,
0.12,0.94,0.26,0.7,0.140.70,
0.12,0.94,0.26,0.7,0.280.77,
0.12,0.94,0.26,0.77,0.420.91,
0.11,0.94,0.25,0.7,0.141.26,
0.11,0.93,0.25,0.98,0.001.12,
0.11,0.93,0.26,1.12,0.001.40,
0.11,0.94,0.25,1.19,0.071.54,
0.11,0.94,0.26,1.26,0.141.33,
0.11,0.94,0.26,0.98,0.141.40,
0.11,0.94,0.26,0.77,0.141.19,
0.11,0.95,0.26,0.63,0.071.33,
0.11,0.95,0.26,0.49,-0.211.33,
0.11,0.94,0.26,0.49,-0.491.26,
0.11,0.95,0.26,0.42,-0.561.12,
0.11,0.94,0.25,0.42,-0.701.40,
0.11,0.94,0.25,0.56,-0.981.19,
0.11,0.94,0.25,0.63,-1.051.26,
0.1,0.94,0.26,0.7,-0.981.47,
0.11,0.94,0.26,0.7,-0.911.33,
0.11,0.94,0.26,0.7,-0.560.98,
0.11,0.94,0.26,0.63,-0.280.91,
0.12,0.94,0.26,0.63,-0.211.19,
0.12,0.94,0.26,0.63,-0.210.91,
0.12,0.94,0.26,0.56,-0.141.26,
0.12,0.94,0.26,0.63,-0.491.05,
0.12,0.94,0.26,0.63,-0.840.84,
0.12,0.94,0.26,0.63,-0.770.84,
0.12,0.94,0.26,0.77,-0.911.05,
0.12,0.93,0.26,0.98,-0.771.12,
0.12,0.93,0.26,1.19,-0.490.91,
0.12,0.94,0.26,1.19,-0.141.47,
0.12,0.94,0.26,1.19,0.141.05,
0.12,0.94,0.26,1.19,0.351.33,
0.12,0.95,0.26,0.91,0.141.54,
0.11,0.95,0.26,0.84,0.001.54,
0.11,0.94,0.26,0.7,-0.281.61,
0.11,0.94,0.26,0.49,-0.561.47,
0.11,0.94,0.26,0.49,-0.841.54,
0.11,0.94,0.26,0.49,-0.771.40,
0.11,0.94,0.26,0.49,-0.561.19,
0.11,0.94,0.26,0.49,-0.490.77,
0.12,0.94,0.26,0.7,-0.350.70,
0.12,0.94,0.26,0.84,-0.210.63,
0.12,0.94,0.26,1.05,0.070.49,
0.12,0.94,0.26,1.19,0.280.49,
0.12,0.94,0.26,1.4,0.070.49,
0.12,0.94,0.25,1.4,-0.070.70,
0.12,0.94,0.26,1.33,-0.280.77,
0.12,0.94,0.26,1.26,-0.351.40,
0.12,0.94,0.26,1.12,-0.421.19,
0.12,0.94,0.26,0.98,-0.491.40,
0.12,0.94,0.26,0.98,-0.211.40,
0.12,0.94,0.26,0.84,-0.211.19,
0.12,0.94,0.26,0.84,0.071.12,
0.12,0.94,0.26,0.77,0.001.19,
0.12,0.94,0.26,0.77,0.001.40,
0.11,0.94,0.26,0.77,-0.141.19,
0.11,0.94,0.25,0.84,-0.281.47,
0.11,0.94,0.25,0.98,-0.421.40,
0.11,0.94,0.26,0.91,-0.561.19,
0.11,0.94,0.26,0.91,-0.631.47,
0.11,0.94,0.26,0.63,-0.491.40,
0.11,0.94,0.26,0.63,-0.421.12,
0.11,0.94,0.26,0.49,-0.490.98,
0.11,0.94,0.26,0.42,-0.631.05,
0.11,0.94,0.26,0.42,-0.840.84,
0.11,0.94,0.26,0.49,-0.981.05,
0.11,0.94,0.26,0.63,-0.980.49,
0.11,0.94,0.26,0.77,-1.120.77,
0.11,0.94,0.26,0.77,-0.910.84,
0.11,0.94,0.26,0.91,-0.770.77,
0.12,0.94,0.26,0.84,-0.630.77,
0.12,0.94,0.26,0.91,-0.560.84,
0.12,0.94,0.26,0.91,-0.490.77,
0.12,0.94,0.26,0.84,-0.350.77,
0.12,0.94,0.26,0.98,-0.281.26,
0.12,0.94,0.26,0.98,-0.421.19,
