aX,aY,aZ,gX,gY,gZ
-0.21,0.98,0.5,-14.91,-12.04-30.03,
-0.02,1.1,0.22,2.17,-10.01-20.79,
0.19,1.21,0.06,23.17,-11.06-15.75,
0.43,1.23,0.06,33.39,-4.55-11.41,
0.48,1.24,0.06,34.79,2.94-4.34,
0.44,1.13,0,37.1,3.01-1.54,
0.38,0.99,0.18,30.31,-8.473.99,
0.31,0.97,0.42,4.48,-18.419.24,
0.2,0.89,0.52,-18.69,-13.378.40,
0.09,0.82,0.4,-24.08,5.325.32,
0.05,0.81,0.26,-22.19,35.703.15,
0.08,0.81,0.21,-9.73,62.862.24,
0.05,0.85,0.04,10.71,88.761.40,
-0.01,0.98,-0.22,33.6,104.090.56,
-0.07,1.04,-0.27,45.15,98.0717.85,
-0.1,1.04,-0.17,47.25,79.240.84,
-0.18,0.96,0.04,48.51,60.270.91,
-0.25,0.88,0.19,55.58,55.510.21,
-0.25,0.92,0.26,57.33,53.480.63,
-0.22,0.99,0.28,51.17,54.88-1.12,
-0.18,0.95,0.26,47.74,56.56-1.68,
-0.1,0.87,0.26,42.42,55.868.05,
-0.02,0.85,0.23,37.59,58.0314.84,
0.04,0.8,0.18,40.46,61.9519.95,
0.01,0.78,0.11,44.1,64.1224.08,
-0.06,0.83,0.03,48.16,62.1627.30,
-0.16,0.92,-0.03,48.58,56.7727.72,
-0.22,0.97,0.02,47.46,49.9126.74,
-0.25,0.91,0.08,49.56,43.1925.83,
-0.24,0.87,0.13,53.48,37.0325.13,
-0.2,0.89,0.16,52.36,34.3023.66,
-0.19,0.87,0.16,50.68,33.0423.38,
-0.17,0.88,0.12,49.07,32.8323.94,
-0.16,0.92,0.12,46.06,33.6724.50,
-0.15,0.92,0.11,45.71,35.4224.99,
-0.09,0.93,0.12,45.92,39.5525.48,
-0.09,0.95,0.11,41.37,39.4826.46,
-0.11,0.94,0.09,35.21,37.3827.44,
-0.13,0.92,0.08,33.25,33.8827.44,
-0.14,0.92,0.11,28.14,32.6227.44,
-0.12,0.89,0.17,24.78,35.2827.16,
-0.11,0.89,0.21,23.59,37.4527.09,
-0.1,0.91,0.19,21.98,42.9825.76,
-0.1,0.91,0.17,22.89,44.5225.55,
-0.1,0.92,0.15,26.11,45.5025.76,
-0.11,0.95,0.17,28.63,48.5824.22,
-0.15,1,0.17,27.86,51.6622.26,
-0.17,1,0.16,28.28,52.8520.23,
-0.16,1.04,0.14,26.88,53.3417.85,
-0.16,1.04,0.1,23.73,52.5018.13,
-0.2,1.08,0.07,0,48.3717.36,
-0.25,1.12,0.08,10.15,40.9515.82,
-0.27,1.15,0.12,5.81,33.7414.14,
-0.25,1.16,0.21,1.19,30.6612.53,
-0.22,1.12,0.27,-4.34,30.8010.92,
-0.22,1.09,0.29,-13.44,31.2210.36,
-0.23,1.08,0.29,-23.31,31.2910.64,
-0.23,1.09,0.27,-35.42,31.5011.55,
-0.25,1.18,0.17,-43.96,29.1910.57,
-0.24,1.3,0.13,-51.24,22.617.07,
-0.18,1.41,0.2,-62.44,18.55-2.10,
-0.11,1.39,0.21,-79.1,21.70-12.60,
-0.01,1.34,0.25,-97.09,24.29-23.24,
0.07,1.3,0.27,-114.94,20.02-30.17,
0.1,1.21,0.32,-138.25,9.80-31.57,
0.1,1.09,0.37,-142.59,3.08-33.88,
0.07,1.04,0.1,-132.93,0.63-37.94,
-0.04,0.92,-0.12,-118.93,-0.84-35.70,
-0.16,0.96,-0.04,-107.87,-5.67-30.66,
-0.35,1,0.18,-95.62,-11.76-28.63,
-0.42,1.18,0.43,-93.8,-15.26-30.73,
-0.43,1.19,0.46,-89.46,-23.38-31.71,
-0.32,1.25,0.46,-84.35,-25.90-34.93,
-0.1,1.19,0.46,-81.55,-19.67-34.58,
0.14,1.11,0.45,-85.19,-10.01-31.43,
0.22,1,0.35,-81.27,-7.35-27.16,
0.3,0.96,0.35,-76.44,-2.80-20.09,
0.34,0.91,0.29,-80.29,3.36-14.49,
0.28,0.79,0.2,-80.01,5.46-9.17,
0.24,0.69,0.16,-79.38,4.83-3.01,
0.11,0.63,0.18,-63.91,0.146.30,
0.16,0.74,0.29,-82.6,2.039.59,
-0.05,0.58,0.17,-56.7,0.2110.85,
-0.03,0.7,0.25,-42.14,1.757.63,
-0.08,0.72,0.25,-33.81,0.493.78,
-0.1,0.71,0.22,-24.22,-1.26-1.54,
-0.08,0.68,0.24,-15.4,-3.50-3.08,
-0.05,0.64,0.25,-12.39,-7.07-1.89,
-0.03,0.56,0.26,-8.19,-10.851.75,
-0.02,0.55,0.26,-2.45,-13.444.62,
0.01,0.53,0.29,5.67,-13.447.70,
0.02,0.54,0.32,13.93,-11.8310.99,
0.02,0.55,0.35,22.26,-10.2914.21,
0.02,0.57,0.36,30.31,-7.7717.15,
-0.01,0.56,0.37,35.56,-5.6019.60,
-0.03,0.52,0.37,45.85,-1.5422.33,
-0.07,0.51,0.37,56.42,0.6326.11,
-0.1,0.51,0.39,63.49,0.8429.40,
-0.13,0.51,0.42,69.79,0.7731.99,
-0.16,0.56,0.46,72.03,2.9435.49,
-0.2,0.71,0.5,63.42,0.5638.85,
-0.22,0.89,0.53,51.1,-4.9734.58,
-0.19,1.07,0.58,44.03,-8.0523.80,
-0.16,1.2,0.65,33.81,-7.9114.28,
-0.15,1.39,0.85,21.42,-2.736.23,
-0.11,1.57,0.77,1.12,6.72-4.06,
-0.09,1.49,0.72,-11.48,13.58-18.62,
-0.13,1.29,0.75,-12.39,4.41-22.75,
-0.33,1.07,0.82,-13.09,-19.11-27.44,
-0.43,0.81,0.84,-19.46,-30.24-31.15,
-0.41,0.63,0.76,-30.8,-29.54-32.97,
-0.25,0.54,0.59,-37.17,-14.07-34.72,
-0.02,0.56,0.4,-26.74,9.45-37.10,
0.25,0.59,0.14,17.99,26.11-35.28,
0.44,0.74,0.03,60.34,26.32-29.75,
0.61,0.89,0.14,81.9,22.19-20.58,
0.59,1.11,0.2,98.28,14.77-8.12,
0.41,1.5,0.08,90.37,5.044.48,
0.22,1.81,0.04,55.93,-3.7112.25,
0.09,1.89,0.4,6.37,0.7710.29,
-0.05,1.8,0.66,-40.04,32.76-4.48,
-0.09,1.3,0.39,-51.45,51.03-20.09,
0.12,0.77,0.15,-30.73,68.18-21.49,
0.38,0.43,0.22,-23.17,72.24-13.51,
0.31,0.37,0.15,-6.16,93.66-5.39,
0.14,0.41,0.07,27.51,132.93-2.24,
-0.06,0.61,-0.26,62.51,156.871.33,
-0.28,0.95,-0.48,80.15,139.375.18,
-0.32,1.09,-0.44,84.77,105.4912.67,
-0.36,1.17,-0.21,85.26,70.2114.35,
-0.35,1.19,0.02,83.16,49.5617.29,
-0.29,1.21,0.2,77.91,48.0915.26,
-0.12,1.04,0.2,74.2,52.9221.42,
0.13,0.85,0.25,64.12,59.4332.69,
0.26,0.76,0.21,62.37,70.2141.02,
0.23,0.73,0.14,62.79,80.8546.20,
0.17,0.73,0,67.62,86.0351.17,
0.13,0.82,-0.09,60.69,90.4454.04,
0.08,0.88,-0.12,56.7,90.3054.32,
0,0.89,-0.09,56.77,89.6752.08,
-0.04,0.92,-0.01,56,91.5649.63,
-0.15,0.98,0.02,55.16,91.2845.36,
-0.19,1.02,0.04,50.82,89.7441.44,
-0.22,1.03,0.07,44.94,87.0138.29,
-0.22,0.98,0.08,39.2,84.2137.38,
-0.22,0.91,0.11,36.89,83.1636.54,
-0.24,0.88,0.14,37.17,83.0936.40,
-0.28,0.89,0.16,36.96,80.7836.54,
-0.32,0.88,0.14,37.59,77.8437.17,
-0.29,0.87,0.12,38.78,72.8737.24,
-0.29,0.84,0.1,40.39,67.2737.52,
-0.27,0.82,0.1,44.24,63.2137.94,
-0.26,0.84,0.11,46.34,59.7838.99,
-0.24,0.9,0.14,48.72,55.3739.41,
-0.24,0.96,0.14,48.09,52.5739.20,
-0.24,1.04,0.11,43.89,50.4738.99,
-0.25,1.09,0.07,37.94,48.5836.61,
-0.19,1.12,0.08,32.69,48.7232.83,
-0.15,1.13,0.11,28.21,47.6028.35,
-0.17,1.19,0.18,20.51,43.7523.17,
-0.25,1.22,0.16,9.31,37.8016.94,
-0.27,1.19,0.12,-2.1,33.8111.90,
-0.26,1.15,0.14,-11.48,31.858.40,
-0.26,1.14,0.22,-18.34,28.916.72,
-0.3,1.2,0.22,-29.05,27.794.06,
-0.34,1.33,0.14,-40.18,24.57-1.19,
-0.38,1.48,0.06,-47.04,7.35-9.10,
-0.31,1.58,0.11,-57.68,-6.93-17.15,
-0.22,1.64,0.17,-87.15,-10.99-25.48,
-0.06,1.58,0.26,-113.12,-6.51-34.44,
0.09,1.46,0.28,-135.24,0.28-41.51,
0.19,1.16,0.25,-155.4,1.47-44.24,
0.24,1.07,0.3,-167.3,0.07-44.45,
0.18,0.99,0.29,-172.76,6.44-46.76,
0.03,0.91,0.03,-166.6,8.40-49.91,
-0.11,0.93,-0.16,-146.09,0.56-50.19,
-0.21,1.05,-0.06,-129.01,-8.54-51.94,
-0.24,1.18,0.08,-120.75,-17.01-71.40,
-0.24,1.17,0.24,-112.49,-28.77-54.60,
-0.18,1.19,0.36,-104.23,-32.62-52.85,
-0.08,1.18,0.38,-102.48,-33.39-50.12,
0.03,1.13,0.38,-106.68,-31.50-45.29,
0.08,1.08,0.35,-103.18,-28.00-42.98,
0.14,1.01,0.2,-105.49,-30.73-37.52,
0.21,0.77,0.2,-102.97,-31.92-30.59,
0.26,0.78,0.22,-97.58,-25.83-25.20,
0.23,0.74,0.19,-95.34,-19.74-19.81,
0.17,0.67,0.14,-88.55,-19.60-13.23,
0.14,0.64,0.14,-80.29,-21.00-8.19,
0.04,0.57,0.03,-62.23,-28.77-4.90,
0.02,0.67,0.1,-48.79,-31.92-7.84,
-0.05,0.67,0.11,-41.93,-31.29-15.68,
-0.09,0.61,0.16,-31.99,-30.94-20.79,
-0.12,0.55,0.18,-24.36,-34.58-19.81,
-0.11,0.48,0.19,-17.99,-44.03-15.26,
-0.1,0.45,0.19,-11.97,-56.63-10.36,
-0.09,0.42,0.17,-5.11,-70.56-4.13,
-0.08,0.41,0.18,3.99,-83.023.78,
-0.06,0.44,0.24,15.68,-91.287.56,
-0.04,0.48,0.31,29.54,-95.769.80,
-0.05,0.53,0.42,41.72,-96.2511.20,
-0.05,0.51,0.5,62.3,-93.1011.90,
-0.05,0.58,0.56,75.74,-90.6512.81,
-0.05,0.65,0.62,79.52,-86.8013.65,
-0.06,0.69,0.64,77.63,-79.0315.96,
-0.1,0.78,0.62,67.69,-73.8517.15,
-0.18,0.89,0.63,53.9,-67.2014.63,
-0.23,1.05,0.65,35.28,-61.396.23,
-0.22,1.13,0.74,18.83,-56.14-7.21,
-0.15,1.06,0.86,10.64,-52.85-18.62,
0,1.02,0.86,5.6,-50.75-21.42,
0.13,1.1,0.77,-1.75,-50.33-21.42,
0.26,1.17,0.62,-6.09,-50.05-23.87,
0.25,1.21,0.53,-7.49,-56.84-27.65,
0.08,1.22,0.58,-13.72,-70.49-31.36,
-0.11,1.04,0.78,-24.85,-82.95-32.27,
-0.23,0.88,0.85,-30.38,-83.51-32.13,
-0.19,0.98,0.84,-31.01,-63.98-37.10,
-0.01,1.14,0.66,-26.32,-33.74-43.54,
0.27,1.24,0.32,-2.52,-8.12-46.48,
0.47,1.27,0.14,13.3,-12.11-41.37,
0.46,1.29,0.07,12.67,-29.89-28.00,
0.31,1.24,0.06,15.33,-45.01-13.30,
0.17,1.14,0.21,4.76,-55.5117.85,
0.1,0.98,0.36,-11.97,-54.815.04,
0.07,0.75,0.36,-3.71,-26.81-1.96,
0.1,0.66,0.29,14.42,3.92-5.81,
0.14,0.66,0.12,30.38,33.39-6.93,
0.12,0.76,-0.21,47.6,50.68-5.81,
0.02,0.87,-0.24,63.98,45.92-6.51,
-0.02,0.98,-0.21,73.64,32.62-2.17,
-0.04,1.02,-0.1,77.84,25.621.05,
-0.11,1.05,0.05,72.17,26.880.35,
-0.1,0.89,0.17,76.86,35.35-1.19,
-0.15,0.94,0.2,80.43,39.76-2.24,
-0.12,0.99,0.27,78.96,47.67-0.84,
-0.09,1.06,0.28,67.41,59.290.70,
-0.07,0.97,0.2,59.64,65.522.31,
-0.06,0.77,0.05,62.65,58.527.21,
-0.03,0.71,0.03,64.19,51.3112.39,
-0.03,0.68,0.07,58.66,44.4517.15,
-0.07,0.72,0.11,55.37,40.8821.49,
-0.11,0.8,0.15,54.6,39.9723.38,
-0.14,0.89,0.14,55.72,38.5723.59,
-0.17,0.92,0.08,57.61,33.3922.82,
-0.19,0.88,0.04,61.11,26.1822.47,
-0.21,0.84,0.06,65.1,24.4321.98,
-0.2,0.81,0.1,66.64,23.8721.56,
-0.18,0.81,0.15,67.48,24.1521.21,
-0.15,0.85,0.16,67.06,26.3220.79,
-0.12,0.87,0.12,66.64,28.9820.51,
-0.1,0.87,0.08,66.71,31.2221.00,
-0.08,0.88,0.07,66.43,31.7821.49,
-0.07,0.9,0.09,64.82,31.9921.56,
-0.06,0.91,0.13,62.44,31.0821.77,
-0.04,0.91,0.17,59.36,30.3122.82,
-0.03,0.9,0.21,57.89,32.7626.04,
-0.04,0.92,0.22,52.29,37.3128.35,
-0.08,0.95,0.2,44.45,40.1829.68,
-0.09,1.02,0.21,39.76,42.4228.56,
-0.11,1.07,0.22,40.53,44.5926.53,
-0.12,1.1,0.23,42.98,47.0424.08,
-0.18,1.16,0.21,41.02,48.3720.79,
-0.25,1.21,0.13,35.14,47.2516.10,
-0.26,1.25,0.06,24.78,40.6011.34,
-0.26,1.27,0.06,15.19,25.346.51,
-0.27,1.32,0.11,0.14,18.551.89,
-0.28,1.3,0.16,-13.02,16.66-4.20,
-0.28,1.28,0.16,-26.81,14.07-10.22,
-0.33,1.3,0.05,-39.27,3.15-18.76,
-0.36,1.48,0.09,-53.48,-13.51-26.74,
-0.35,1.59,0.15,-65.45,-26.95-36.40,
-0.36,1.6,0.25,-81.76,-31.64-44.80,
-0.33,1.48,0.29,-113.89,-30.10-50.12,
-0.17,1.29,0.39,-140.35,-26.88-50.12,
0,1.04,0.36,-150.92,-25.62-46.06,
0.1,0.8,0.13,-148.54,-26.18-39.69,
0.08,0.79,-0.1,-136.22,-27.93-35.42,
-0.09,0.78,-0.15,-121.66,-41.09-31.57,
-0.24,0.98,-0.03,-106.54,-64.54-27.72,
-0.29,1.11,0.16,-102.41,-74.27-29.47,
-0.29,1.2,0.16,-93.8,-75.18-33.60,
-0.23,1.21,0.19,-83.09,-78.05-39.34,
-0.06,1.24,0.24,-85.89,-74.34-43.12,
0.15,1.13,0.29,-89.88,-58.80-44.31,
0.2,1.02,0.26,-83.09,-39.62-44.17,
0.24,0.95,0.18,-76.58,-25.83-42.56,
0.27,0.88,0.14,-69.02,-18.69-36.12,
0.26,0.8,0.16,-61.67,-14.70-28.49,
0.21,0.75,0.19,-53.83,-13.86-19.74,
0.13,0.73,0.18,-46.62,-34.79-15.26,
0.01,0.7,0.12,-38.64,-25.27-9.45,
-0.07,0.69,0.08,-33.11,-31.43-7.56,
-0.06,0.69,0.04,-31.5,-36.61-4.97,
-0.08,0.68,0.03,-30.52,-43.05-4.83,
-0.01,0.69,0.06,-27.02,-47.39-3.29,
0.04,0.67,0.07,-22.68,-55.721.61,
0.17,0.73,0.17,-18.2,-60.344.69,
0.22,0.75,0.22,-12.6,-59.438.68,
0.27,0.73,0.27,-1.82,-56.8414.14,
0.26,0.72,0.34,9.17,-53.6919.74,
0.23,0.71,0.44,22.05,-50.4025.20,
0.16,0.71,0.46,37.73,-47.7428.77,
0.06,0.71,0.41,53.83,-43.0527.30,
-0.08,0.69,0.35,62.72,-38.9226.04,
-0.12,0.75,0.36,55.02,-36.0524.01,
-0.1,0.81,0.37,46.97,-34.1620.93,
-0.07,0.91,0.4,41.09,-35.9117.78,
0.02,0.96,0.51,41.02,-37.5914.77,
0.11,0.98,0.64,41.16,-35.8410.64,
0.12,0.99,0.72,38.15,-28.913.36,
0.03,1,0.72,26.11,-17.15-3.57,
-0.05,0.98,0.64,6.58,-3.15-10.85,
-0.02,0.94,0.54,-3.22,6.79-17.78,
0.06,0.88,0.51,-1.75,8.68-22.54,
0.09,0.92,0.43,2.52,6.58-26.25,
0.02,0.96,0.39,2.45,-7.00-26.32,
-0.05,0.95,0.44,-1.26,-24.15-25.13,
-0.04,0.95,0.5,-6.79,-27.23-21.77,
0.01,1.07,0.47,-4.48,-22.82-18.27,
0.07,1.23,0.36,4.27,-16.73-15.96,
0.2,1.25,0.33,9.94,-7.56-16.24,
0.29,1.09,0.29,15.68,1.26-14.84,
0.31,1.01,0.26,19.95,1.19-9.87,
0.3,0.96,0.27,16.52,-4.90-3.36,
0.24,0.89,0.4,8.19,-10.924.55,
0.14,0.86,0.51,2.87,-9.945.53,
-0.01,0.85,0.45,-0.35,7.560.42,
-0.05,0.78,0.26,7.28,27.86-3.99,
-0.08,0.71,0.06,26.88,40.81-5.11,
-0.08,0.79,-0.11,37.03,41.02-3.50,
-0.09,0.91,-0.13,38.22,31.22-2.52,
-0.09,0.98,-0.03,34.86,21.63-1.82,
-0.11,0.96,0.14,33.6,16.31-2.52,
-0.2,0.9,0.28,36.47,21.63-5.67,
-0.27,0.87,0.32,47.11,31.29-10.43,
-0.3,0.9,0.31,52.43,39.34-13.86,
-0.31,0.95,0.23,51.66,44.73-15.54,
-0.28,1.02,0.15,46.69,43.96-16.38,
-0.24,0.97,0.08,44.66,35.35-15.47,
-0.15,0.91,0.07,44.17,27.51-12.67,
-0.1,0.87,0.04,46.76,24.50-9.31,
-0.03,0.88,0.07,48.3,20.72-4.20,
0,0.9,0.07,50.75,17.431.26,
0.06,0.96,0.1,50.26,17.785.39,
0.09,0.97,0.1,48.93,21.359.52,
0.1,0.95,0.09,47.11,25.6212.46,
0.11,0.91,0.1,45.22,33.0414.84,
0.07,0.89,0.09,43.54,36.3316.45,
0.03,0.89,0.08,41.51,35.8418.20,
-0.02,0.89,0.09,42.49,35.5620.16,
-0.07,0.89,0.08,45.36,37.8021.21,
-0.11,0.91,0.05,48.79,41.3020.93,
-0.12,0.92,0.06,49.91,42.7721.00,
-0.1,0.97,0.09,49.42,41.9319.74,
-0.09,1,0.11,46.76,38.6418.34,
-0.11,1.01,0.18,44.45,35.4917.64,
-0.13,0.99,0.2,41.09,37.3817.08,
-0.14,0.97,0.2,36.61,40.3916.66,
-0.14,0.95,0.19,30.59,40.8117.64,
-0.14,0.95,0.17,28.63,37.9419.67,
-0.18,0.96,0.17,26.67,35.4921.91,
-0.2,0.95,0.17,25.48,34.3023.10,
-0.21,0.92,0.17,26.74,34.0923.73,
-0.19,0.93,0.14,29.4,34.4422.12,
-0.15,0.94,0.15,32.13,35.8421.42,
-0.16,0.97,0.16,33.67,37.8020.37,
-0.11,1.01,0.19,33.6,39.6220.23,
-0.06,1.07,0.22,29.75,40.4620.51,
-0.04,1.1,0.28,25.27,44.3820.79,
-0.05,1.1,0.28,21.84,50.6120.30,
-0.08,1.1,0.27,16.8,55.3720.37,
-0.13,1.08,0.23,7.7,58.3120.37,
-0.2,1.08,0.16,-1.19,58.4519.60,
-0.24,1.09,0.12,-4.62,53.5517.01,
-0.28,1.11,0.11,-3.57,44.8713.65,
-0.34,1.14,0.21,-7.77,32.979.52,
-0.38,1.12,0.28,-12.18,26.115.32,
-0.39,1.07,0.28,-17.15,23.801.61,
-0.49,1.08,0.27,-24.29,17.43-5.25,
-0.39,1.14,0.26,-31.29,6.79-6.65,
-0.35,1.27,0.26,-47.95,-0.49-11.90,
-0.3,1.37,0.28,-62.72,-5.11-15.54,
-0.21,1.37,0.3,-74.34,-9.73-19.32,
-0.09,1.29,0.26,-83.37,-11.13-21.21,
-0.03,1.16,0.24,-87.08,-15.12-19.67,
-0.1,1.11,0.26,-91.91,-22.12-18.97,
-0.23,1.07,0.19,-94.99,-30.87-20.02,
-0.34,1.01,0.01,-90.93,-43.33-21.63,
-0.41,0.97,-0.1,-84.56,-53.69-24.01,
-0.46,0.95,-0.08,-77.63,-63.00-28.28,
-0.44,0.98,0.02,-70,-74.20-34.58,
-0.3,1.09,0.15,-68.74,-84.14-40.95,
-0.05,1.11,0.22,-66.64,-83.86-46.34,
0.19,1.06,0.31,-56.56,-68.39-49.35,
0.29,1.09,0.3,-48.86,-48.09-50.19,
0.33,1.14,0.28,-46.97,-34.72-48.02,
0.34,1.17,0.35,-51.03,-27.23-40.53,
0.3,1.13,0.36,-55.44,-17.99-34.72,
0.27,1.03,0.27,-60.62,-9.31-26.81,
0.18,0.94,0.15,-66.43,-11.62-17.85,
0.1,0.83,0.06,-74.27,-19.95-8.82,
0,0.77,0.02,-74.34,-27.86-1.33,
-0.1,0.78,0.05,-71.61,-35.212.87,
-0.12,0.8,0.07,-66.01,-37.522.17,
-0.08,0.78,0.09,-54.81,-40.32-0.98,
-0.02,0.72,0.14,-44.03,-40.88-3.64,
0.14,0.81,0.27,-40.53,-33.18-3.99,
0.16,0.73,0.29,-41.86,-27.23-4.20,
0.2,0.73,0.26,-36.96,-24.08-1.68,
0.2,0.73,0.27,-35.98,-24.152.31,
0.18,0.73,0.26,-32.83,-23.946.51,
0.12,0.72,0.24,-25.2,-26.1810.64,
0.08,0.76,0.24,-18.55,-27.9313.65,
0.04,0.76,0.28,-11.41,-27.0214.98,
-0.03,0.71,0.31,-3.15,-28.2117.22,
-0.06,0.68,0.37,6.23,-25.7618.41,
-0.13,0.67,0.37,15.05,-23.7315.54,
-0.18,0.65,0.39,20.09,-21.2112.46,
-0.22,0.6,0.4,28.07,-17.439.80,
-0.2,0.64,0.4,34.72,-15.897.63,
-0.16,0.67,0.42,37.24,-14.845.11,
-0.13,0.73,0.44,42.28,-13.653.43,
-0.1,0.77,0.47,48.02,-11.341.61,
-0.1,0.83,0.48,50.4,-8.68-0.77,
-0.15,0.79,0.52,51.8,-4.69-2.66,
-0.19,0.79,0.52,52.08,-4.34-4.55,
-0.23,0.83,0.53,47.11,-7.49-6.58,
-0.26,0.91,0.51,40.88,-9.24-11.55,
-0.18,0.97,0.5,35.28,-7.00-17.71,
-0.08,1.06,0.55,25.76,-5.46-22.12,
0.04,1.09,0.61,19.25,-7.49-22.68,
0.1,1.12,0.66,17.92,-11.41-21.77,
0.04,1.07,0.73,14.28,-18.20-21.70,
-0.06,0.95,0.77,6.09,-19.18-23.03,
-0.19,0.82,0.73,-4.06,-15.96-25.69,
-0.23,0.68,0.63,-9.45,-7.77-25.76,
-0.15,0.79,0.44,-8.05,4.69-24.22,
0.03,0.94,0.1,11.34,18.83-22.61,
0.19,1.16,-0.1,31.85,5.11-15.82,
0.26,1.32,0,37.73,-13.09-6.44,
0.26,1.4,0.09,37.45,-25.203.01,
-0.13,1.23,0.66,12.11,-7.07-10.99,
-0.08,1.23,0.66,-3.29,-4.27-18.27,
-0.14,1.16,0.66,-9.1,-5.95-22.54,
-0.29,1.08,0.63,-13.72,-17.57-25.20,
-0.49,0.99,0.69,-17.22,-35.14-26.53,
-0.33,0.94,0.71,-25.97,-33.39-28.70,
-0.18,0.97,0.58,-25.48,-14.98-29.61,
-0.02,1.02,0.32,-9.66,2.94-28.49,
0.23,0.98,0.1,22.05,13.86-27.58,
0.48,0.95,-0.03,55.02,18.27-17.64,
0.55,1.12,-0.22,72.03,9.31-3.22,
0.43,1.19,-0.23,62.65,-18.2714.49,
0.31,1.2,0.05,29.05,-35.4926.25,
0.16,1.26,0.42,-15.82,-39.8329.33,
0.01,1.15,0.44,-35.7,-19.1824.92,
-0.02,1.03,0.29,-29.54,10.3617.01,
0.06,0.89,0.29,-19.25,39.9711.76,
0.07,0.78,0.14,5.46,82.537.91,
0.02,0.76,-0.05,36.54,108.783.71,
-0.04,0.8,-0.19,57.4,111.934.48,
-0.12,0.85,-0.37,65.73,93.1711.34,
-0.21,0.87,-0.33,74.34,59.0816.17,
-0.25,0.91,-0.18,82.39,40.5317.43,
-0.26,0.97,-0.05,86.17,28.7717.29,
-0.26,0.98,0.05,85.82,25.6918.97,
-0.17,0.98,0.12,77,26.6022.33,
-0.12,0.89,0.1,71.33,24.6430.52,
-0.01,0.92,0.2,64.05,23.5934.23,
0.02,0.88,0.26,53.97,31.8536.05,
-0.04,0.72,0.13,59.01,33.2538.71,
-0.02,0.81,0.08,61.81,33.6738.78,
-0.06,0.81,0.02,65.1,33.8836.61,
-0.1,0.81,0.02,65.17,33.3935.35,
-0.17,0.81,0.05,66.01,31.9934.09,
-0.24,0.84,0.11,65.59,27.8633.95,
-0.26,0.92,0.17,63.49,24.9233.60,
-0.27,0.98,0.17,59.36,22.4732.83,
-0.26,0.97,0.1,56.49,17.0832.27,
-0.24,0.94,0.09,53.13,10.6432.06,
-0.22,0.88,0.09,51.31,7.0032.13,
-0.2,0.9,0.1,50.47,4.4131.71,
-0.15,0.93,0.09,50.82,5.0431.64,
-0.1,0.96,0.09,50.26,6.0932.69,
-0.06,0.98,0.08,49.91,7.9834.16,
-0.03,0.99,0.06,49.7,10.9235.77,
-0.02,1.01,0.08,48.79,14.3537.45,
-0.02,1.06,0.12,46.97,17.7837.45,
-0.03,1.11,0.17,43.89,24.2936.05,
-0.03,1.14,0.2,39.27,29.0533.95,
-0.1,1.17,0.21,30.24,31.0831.78,
-0.19,1.18,0.17,19.46,31.6427.09,
-0.25,1.17,0.08,11.62,28.0721.77,
-0.28,1.18,0.03,6.51,20.9314.77,
-0.3,1.22,0.03,0.42,13.659.31,
-0.25,1.25,0.08,-9.52,10.433.43,
-0.17,1.24,0.19,-21.14,12.95-1.40,
-0.11,1.18,0.28,-32.62,17.85-4.62,
-0.11,1.12,0.19,-47.18,20.02-5.46,
-0.14,1.09,0.09,-59.71,12.74-5.25,
-0.19,1.17,0.12,-75.46,1.82-7.42,
-0.21,1.25,0.19,-91.07,-3.29-15.54,
-0.19,1.3,0.2,-107.52,1.33-28.49,
-0.07,1.2,0.14,-117.6,9.17-43.33,
-0.01,1.14,0.03,-119.07,9.17-52.43,
0.06,1.18,0.15,-132.44,-3.43-54.11,
0.03,1.14,0.28,-138.6,-22.82-49.00,
-0.08,1.12,0.05,-127.12,-40.95-47.74,
-0.28,1.09,-0.28,-113.19,-47.81-46.20,
-0.33,1.08,-0.26,-101.22,-48.37-43.33,
-0.33,1.04,-0.14,-88.76,-53.76-43.75,
-0.31,1.03,0.11,-79.52,-62.37-44.17,
-0.22,1.11,0.38,-78.12,-58.94-49.28,
-0.02,1.21,0.42,-77.84,-44.59-52.71,
0.2,1.21,0.39,-74.41,-30.66-49.28,
0.34,1.19,0.36,-73.78,-18.69-49.42,
0.37,1.02,0.3,-69.51,-4.41-49.77,
0.33,0.88,0.22,-70.21,4.97-46.48,
0.21,0.82,0.21,-70.14,11.83-42.98,
0.11,0.86,0.17,-69.09,9.52-33.32,
0.02,0.77,0.13,-67.83,1.40-30.38,
0,0.83,0.15,-58.87,-5.74-27.09,
-0.03,0.8,0.19,-57.19,-7.21-27.79,
-0.04,0.74,0.13,-44.87,-14.42-25.62,
-0.09,0.64,0.05,-31.01,-25.06-26.88,
-0.1,0.67,0.14,-25.27,-31.15-30.87,
-0.11,0.6,0.13,-23.8,-36.82-31.01,
-0.06,0.56,0.13,-21.21,-49.77-26.53,
-0.01,0.55,0.15,-16.73,-60.34-21.07,
0.02,0.56,0.17,-8.75,-68.39-13.09,
0.03,0.61,0.2,-5.67,-73.36-6.44,
0.03,0.64,0.3,1.89,-71.89-1.89,
0.01,0.66,0.37,10.29,-66.641.89,
0.01,0.63,0.42,21.91,-57.474.90,
-0.06,0.61,0.4,31.29,-50.128.54,
-0.11,0.58,0.42,41.3,-44.8011.20,
-0.19,0.62,0.41,49.42,-41.5112.67,
-0.27,0.67,0.43,49.7,-41.4411.20,
