aX,aY,aZ,gX,gY,gZ
0.25,0.82,0.21,82.18,-101.15,
0.26,0.82,0.24,83.02,-95.62,
0.26,0.91,0.23,79.31,-87.92,
0.25,0.93,0.23,76.44,-78.89,
0.17,0.94,0.19,76.51,-76.37,
0.11,1.00,0.22,69.44,-69.79,
0.09,1.01,0.17,63.56,-63.49,
0.08,0.97,0.16,58.73,-57.05,
0.09,0.92,0.16,54.39,-47.53,
0.11,0.87,0.15,51.80,-41.16,
0.11,0.82,0.13,48.86,-35.84,
0.10,0.77,0.08,48.23,-32.55,
0.06,0.77,0.09,48.72,-30.80,
0.03,0.79,0.14,45.36,-31.08,
-0.04,0.81,0.13,43.12,-29.47,
-0.03,0.81,0.12,43.54,-27.51,
-0.11,0.81,0.09,47.74,-27.93,
-0.10,0.89,0.12,46.83,-37.73,
-0.09,0.89,0.14,43.05,-48.37,
-0.07,0.89,0.15,35.28,-56.91,
-0.02,0.87,0.18,30.24,-60.20,
0.04,0.86,0.17,28.21,-61.74,
0.08,0.89,0.16,24.43,-62.58,
0.15,0.92,0.14,18.06,-62.09,
0.20,0.95,0.10,13.30,-53.27,
0.24,0.98,0.10,8.75,-44.24,
0.26,1.01,0.10,4.41,-36.40,
0.25,1.04,0.09,2.52,-30.80,
0.25,1.07,0.11,1.26,-28.28,
0.26,1.06,0.13,2.73,-24.99,
0.28,1.07,0.15,5.88,-21.84,
0.28,1.07,0.16,10.36,-16.52,
0.28,1.08,0.16,15.05,-11.76,
0.26,1.10,0.15,16.80,1.26-8.47,
0.23,1.13,0.16,18.06,6.58-9.73,
0.19,1.16,0.17,16.94,11.34-12.60,
0.14,1.21,0.18,14.00,15.05-16.87,
0.09,1.28,0.20,10.29,35.56-20.93,
0.06,1.36,0.19,4.41,20.86-24.64,
0.02,1.40,0.21,-6.09,22.68-26.25,
-0.02,1.46,0.20,-14.77,23.38-26.95,
-0.02,1.52,0.08,-30.80,22.75-23.24,
-0.04,1.39,0.01,-53.34,21.35-10.08,
-0.08,1.40,0.07,-63.49,19.601.82,
-0.07,1.31,0.18,-56.07,17.2211.55,
-0.10,1.27,0.25,-49.49,13.0915.61,
-0.15,1.25,0.27,-46.34,10.8517.36,
-0.22,1.26,0.28,-47.53,10.5717.36,
-0.21,1.26,0.27,-53.76,10.9915.26,
-0.15,1.23,0.26,-64.26,12.8113.58,
-0.07,1.15,0.31,-83.16,17.7811.55,
0.01,1.07,0.41,-96.04,26.1810.99,
0.03,1.05,0.43,-108.57,36.4012.39,
0.05,1.08,0.43,-126.70,45.9216.59,
0.08,1.07,0.41,-143.92,56.0722.19,
0.12,1.06,0.39,-158.90,59.6429.61,
0.14,1.03,0.35,-170.80,55.1639.06,
0.12,1.01,0.33,-171.50,43.9649.35,
0.05,1.02,0.32,-163.03,31.5059.92,
-0.01,1.03,0.30,-151.76,20.4471.12,
-0.04,1.03,0.31,-137.69,12.7475.81,
-0.08,0.97,0.31,-121.66,8.2676.93,
-0.07,0.90,0.35,-106.12,8.5475.81,
-0.09,0.88,0.37,-81.97,10.9272.59,
-0.07,0.85,0.37,-68.04,13.6569.02,
-0.10,0.85,0.34,-59.71,16.4564.05,
-0.08,0.82,0.34,-51.87,19.5355.86,
-0.07,0.80,0.37,-48.44,25.4849.21,
-0.02,0.78,0.44,-48.30,29.2644.52,
0.00,0.78,0.53,-56.70,33.3940.74,
0.03,0.80,0.56,-67.48,36.8238.85,
0.05,0.85,0.54,-75.04,38.7141.79,
0.06,0.83,0.53,-93.17,38.7846.55,
0.06,0.73,0.50,-107.03,36.7551.80,
0.03,0.65,0.48,-111.02,36.6857.61,
0.00,0.58,0.44,-89.81,41.0960.41,
-0.03,0.57,0.38,-99.54,45.5758.59,
-0.09,0.54,0.36,-86.94,43.4753.55,
-0.06,0.58,0.36,-78.61,40.6749.98,
-0.07,0.56,0.34,-67.55,41.3743.12,
-0.05,0.55,0.34,-58.03,37.3141.09,
0.00,0.60,0.38,-48.93,29.5442.00,
0.02,0.59,0.45,-42.98,24.0145.50,
-0.01,0.56,0.48,-49.14,20.7247.25,
-0.04,0.49,0.49,-54.04,24.2946.69,
-0.06,0.47,0.52,-62.16,28.4944.24,
-0.03,0.45,0.54,-68.53,32.7637.52,
-0.09,0.44,0.52,-68.18,34.2335.84,
-0.04,0.46,0.49,-60.62,33.4635.63,
-0.01,0.51,0.49,-56.70,32.9734.37,
-0.07,0.41,0.51,-50.75,29.1938.71,
-0.08,0.40,0.51,-43.19,24.1537.31,
-0.09,0.45,0.53,-39.41,16.0335.56,
-0.08,0.43,0.56,-30.87,10.3634.58,
-0.08,0.44,0.60,-21.77,4.6933.39,
-0.10,0.46,0.64,-11.83,1.4731.64,
-0.04,0.47,0.70,-5.04,-0.7731.92,
-0.02,0.51,0.72,1.75,-0.4929.19,
0.01,0.48,0.73,6.09,0.3525.97,
0.03,0.43,0.77,9.10,0.0722.89,
0.07,0.40,0.79,13.79,-2.5218.34,
0.11,0.40,0.81,20.30,-3.7115.19,
0.14,0.41,0.83,29.54,-4.4813.37,
0.19,0.45,0.86,36.47,-3.6410.71,
0.25,0.50,0.87,42.63,-1.408.12,
0.30,0.57,0.89,45.29,0.283.92,
0.35,0.59,0.92,45.71,0.910.00,
0.33,0.67,0.92,45.78,-8.05,
0.34,0.62,0.88,45.71,-12.46,
0.30,0.59,0.83,53.62,-14.840.42,
0.23,0.49,0.75,72.66,-14.910.56,
0.12,0.50,0.81,92.47,-13.302.38,
0.05,0.96,1.23,78.61,-9.665.67,
0.08,1.23,1.27,30.24,-4.415.25,
-0.03,1.31,0.89,43.61,2.520.49,
-0.03,1.46,0.85,96.81,5.88-10.92,
-0.04,1.31,0.72,112.00,13.58-21.77,
0.00,1.21,0.65,106.40,19.60-26.60,
0.05,0.73,0.59,101.57,22.26-29.40,
0.05,0.49,0.49,107.73,0.77-30.59,
0.02,0.41,0.42,108.99,8.89-29.96,
0.06,0.38,0.33,112.07,2.38-31.08,
0.03,0.56,0.34,103.60,-32.55,
0.02,0.61,0.36,90.02,-30.73,
0.02,0.72,0.34,79.24,-28.84,
0.01,0.76,0.32,78.96,-28.07,
-0.03,0.82,0.37,76.23,-35.28,
-0.05,0.92,0.40,78.33,-40.46,
-0.07,1.08,0.41,76.86,-45.64,
-0.05,1.12,0.41,77.35,-50.61,
-0.02,1.11,0.40,83.23,-54.88,
0.03,1.07,0.38,87.92,-57.33,
0.13,0.98,0.36,90.44,-59.22,
0.22,0.93,0.32,93.59,-61.95,
0.24,0.87,0.28,93.80,-65.94,
0.27,0.82,0.26,94.08,-67.48,
0.27,0.82,0.27,91.77,-66.08,
0.27,0.83,0.29,89.81,-62.72,
0.26,0.89,0.29,87.78,-56.84,
0.25,0.98,0.30,83.16,-45.92,
0.22,1.04,0.34,77.28,-37.45,
0.20,1.06,0.35,68.11,2.24-29.12,
0.14,1.07,0.30,67.13,8.40-30.52,
0.09,1.10,0.26,62.09,11.62-32.55,
0.03,1.02,0.23,60.13,12.11-33.53,
-0.01,0.95,0.18,58.73,8.96-32.62,
-0.01,0.90,0.16,57.40,4.06-32.06,
0.01,0.83,0.15,56.70,2.17-32.27,
0.04,0.78,0.10,59.15,3.43-31.71,
0.05,0.75,0.09,62.16,6.51-30.17,
0.05,0.73,0.10,66.15,10.92-26.46,
0.08,0.78,0.12,66.92,16.59-24.08,
0.08,0.79,0.13,65.94,23.17-21.35,
0.05,0.79,0.12,66.85,24.15-16.10,
0.06,0.87,0.18,63.70,24.36-13.93,
0.02,0.89,0.23,59.08,23.03-16.24,
-0.07,0.84,0.22,55.58,20.09-12.32,
-0.05,0.85,0.18,56.14,15.33-11.48,
-0.04,0.87,0.15,53.27,10.64-14.63,
-0.02,0.83,0.12,49.35,6.23-17.08,
0.01,0.84,0.11,44.45,5.25-20.37,
0.03,0.83,0.10,40.46,8.05-22.19,
0.04,0.86,0.08,38.85,12.95-26.11,
0.04,0.89,0.07,39.06,18.34-28.98,
0.04,0.96,0.06,37.66,21.70-30.73,
0.05,0.98,0.08,32.97,24.57-29.47,
0.08,1.00,0.09,29.54,25.06-27.72,
0.10,1.00,0.08,26.95,23.24-25.62,
0.12,0.99,0.06,24.85,19.32-24.43,
0.14,0.97,0.04,22.89,14.84-22.82,
0.15,0.98,0.03,18.69,12.60-23.24,
0.15,0.96,0.03,17.64,13.44-25.69,
0.12,0.97,0.04,17.57,18.62-25.76,
0.11,1.01,0.07,16.03,23.94-30.38,
0.07,1.01,0.07,14.35,27.65-32.62,
0.03,1.04,0.08,13.86,29.54-35.14,
-0.03,1.04,0.05,13.93,27.37-37.59,
-0.06,1.08,-0.02,9.45,20.30-38.92,
-0.07,1.10,-0.09,1.75,7.63-38.50,
-0.09,1.09,-0.07,-2.80,0.70-36.96,
-0.13,1.09,0.04,0.28,-34.65,
-0.19,1.10,0.15,5.25,-29.96,
-0.19,1.12,0.16,6.51,-25.27,
-0.12,1.12,0.12,6.37,-23.87,
-0.04,1.05,0.10,5.32,-21.56,
0.12,1.04,0.12,6.44,-21.28,
0.19,1.03,0.14,5.67,-21.14,
0.25,1.02,0.16,3.01,2.24-21.00,
0.33,1.02,0.15,-1.33,4.13-19.32,
0.39,1.03,0.12,-7.70,6.02-14.91,
0.38,1.12,0.08,-17.71,6.72-10.36,
0.32,1.21,0.05,-24.08,8.54-5.53,
0.27,1.30,0.03,-29.61,11.41-1.33,
0.18,1.35,0.00,-43.33,15.333.15,
0.07,1.36,-0.01,-60.55,20.448.75,
0.00,1.32,0.01,-77.00,28.4916.80,
-0.07,1.24,0.01,-91.00,38.2932.55,
-0.12,1.11,0.02,-101.92,47.1147.53,
-0.16,1.01,0.04,-110.88,55.0262.37,
-0.16,0.96,0.10,-119.70,62.2373.85,
-0.20,0.94,0.15,-135.03,68.0482.32,
-0.22,0.93,0.20,-145.88,73.0887.36,
-0.26,1.01,0.25,-151.27,75.9587.99,
-0.29,1.11,0.29,-152.53,72.9484.98,
-0.31,1.21,0.27,-148.19,69.8679.17,
-0.29,1.20,0.17,-137.27,67.9773.50,
-0.18,1.12,0.10,-119.70,66.2970.00,
-0.09,1.08,0.06,-111.51,64.6867.27,
-0.04,1.11,0.09,-107.87,63.5663.14,
-0.03,1.19,0.09,-107.87,59.2956.42,
0.03,1.14,0.08,-107.38,54.2550.75,
0.06,1.07,0.11,-102.97,46.2748.79,
0.07,1.01,0.16,-94.22,41.7248.58,
0.01,1.00,0.25,-87.92,37.6649.56,
-0.06,0.94,0.30,-86.17,36.4050.61,
-0.12,0.86,0.32,-84.98,38.6471.54,
-0.13,0.79,0.33,-81.97,45.5757.05,
-0.12,0.74,0.33,-75.39,56.2159.71,
-0.06,0.75,0.35,-67.62,63.2160.48,
0.01,0.72,0.36,-57.75,68.3960.13,
0.07,0.71,0.39,-45.92,72.4560.62,
0.14,0.70,0.40,-33.60,74.0661.32,
0.15,0.70,0.41,-29.47,72.1763.77,
0.15,0.66,0.40,-25.27,69.7965.94,
0.16,0.63,0.37,-21.14,69.2369.72,
0.15,0.63,0.34,-16.24,70.7074.06,
0.16,0.63,0.31,-9.94,71.4080.36,
0.14,0.67,0.28,-4.69,72.1785.26,
0.13,0.71,0.25,0.91,74.2787.29,
0.12,0.76,0.23,7.35,76.1687.15,
0.08,0.78,0.22,15.26,77.2884.91,
0.03,0.79,0.22,24.08,77.8481.48,
-0.01,0.79,0.23,33.53,78.1277.63,
-0.04,0.77,0.24,37.66,79.1074.20,
-0.06,0.79,0.27,39.83,79.7370.77,
-0.07,0.77,0.31,39.34,79.1767.55,
-0.06,0.80,0.33,36.75,79.7365.94,
-0.04,0.83,0.34,34.51,80.7162.65,
-0.04,0.87,0.34,31.78,81.0660.76,
-0.03,0.89,0.36,25.90,80.0156.77,
-0.04,0.88,0.38,20.30,78.0552.01,
-0.05,0.86,0.41,15.68,75.2548.23,
-0.03,0.86,0.39,14.14,73.4342.91,
-0.02,0.86,0.39,14.42,53.8337.38,
-0.01,0.84,0.40,15.19,67.6931.92,
0.01,0.82,0.44,15.68,62.8626.81,
0.03,0.80,0.45,17.92,58.2422.33,
0.04,0.79,0.45,20.79,55.9318.83,
0.05,0.80,0.45,24.29,55.8615.96,
0.08,0.84,0.45,28.63,59.1514.14,
0.13,0.84,0.46,30.94,63.8412.53,
0.15,0.84,0.45,34.86,65.6613.30,
0.19,0.86,0.43,35.91,65.5216.80,
0.22,0.86,0.43,39.06,63.1421.98,
0.22,0.88,0.43,44.17,60.9727.72,
0.23,0.97,0.43,46.90,58.9435.14,
0.24,1.07,0.46,43.54,56.2840.88,
0.28,1.19,0.51,32.97,52.2245.99,
0.33,1.20,0.57,15.61,51.1049.00,
0.35,1.12,0.59,4.20,54.3251.24,
0.36,0.98,0.58,-4.13,60.6953.06,
0.35,0.83,0.54,-8.40,66.9953.20,
0.28,0.67,0.48,-5.53,69.7250.12,
0.02,0.63,0.43,-0.56,69.6547.25,
-0.04,0.67,0.38,7.77,68.3243.68,
-0.11,0.81,0.33,19.60,66.5039.48,
-0.16,1.00,0.33,28.00,65.5935.63,
-0.22,1.22,0.29,37.31,66.0831.01,
-0.29,1.37,0.17,44.10,64.5427.30,
-0.34,1.43,0.15,39.90,60.7623.10,
-0.31,1.51,0.21,19.74,49.3517.01,
-0.23,1.49,0.28,-6.93,39.9013.30,
-0.10,1.28,0.29,-25.27,31.3612.04,
0.07,1.12,0.27,-30.94,27.7911.83,
0.17,0.90,0.21,-31.29,29.8911.34,
0.19,0.69,0.15,-21.21,35.7711.27,
0.19,0.64,0.11,-8.54,43.4011.55,
0.17,0.66,0.13,1.96,51.3110.57,
0.14,0.70,0.14,18.06,59.368.26,
0.11,0.77,0.13,31.01,65.105.25,
0.10,0.90,0.11,45.71,65.942.87,
0.08,1.05,0.08,57.96,59.431.68,
0.08,1.21,0.08,63.98,47.742.52,
0.06,1.29,0.15,65.24,37.241.75,
0.07,1.34,0.23,63.70,34.860.91,
0.13,1.33,0.26,58.31,35.562.03,
0.14,1.26,0.24,51.03,37.241.75,
0.11,1.15,0.21,44.31,38.990.91,
0.08,1.04,0.18,38.71,40.880.14,
0.06,0.98,0.16,35.35,42.56-2.24,
0.00,0.93,0.16,34.16,42.70-5.67,
-0.03,0.89,0.17,34.79,43.47-9.66,
-0.06,0.86,0.18,38.22,44.03-13.93,
-0.05,0.86,0.17,41.79,45.57-19.39,
-0.04,0.84,0.16,45.22,47.39-23.87,
-0.03,0.86,0.15,47.25,47.95-27.30,
0.01,0.87,0.12,48.37,47.60-28.42,
0.06,0.89,0.10,47.46,47.32-26.67,
0.09,0.89,0.09,42.91,47.04-24.08,
0.13,0.87,0.09,42.07,47.18-21.56,
0.16,0.86,0.08,42.42,47.67-18.69,
0.16,0.88,0.08,42.63,48.51-16.24,
0.01,0.86,0.04,44.66,47.95-14.91,
0.07,0.87,0.04,47.04,47.04-14.28,
0.02,0.88,0.05,45.64,45.22-13.72,
-0.01,0.86,0.05,43.05,42.91-14.00,
-0.03,0.84,0.08,41.16,41.02-14.56,
-0.05,0.82,0.09,41.16,39.41-16.80,
-0.06,0.82,0.10,42.14,37.10-18.90,
-0.04,0.84,0.12,43.61,33.04-21.21,
-0.03,0.86,0.14,43.96,29.96-22.75,
-0.02,0.90,0.15,41.79,27.23-24.50,
-0.03,0.92,0.14,37.59,24.22-25.41,
-0.01,0.92,0.12,34.23,21.14-26.11,
0.01,0.90,0.10,31.15,16.87-24.85,
0.04,0.88,0.07,25.97,10.85-22.26,
0.08,0.86,0.07,19.81,8.40-18.97,
0.14,0.87,0.08,20.58,10.01-17.92,
0.15,0.90,0.06,24.50,12.11-17.36,
0.19,0.95,0.05,26.39,16.10-16.80,
0.19,0.98,0.03,27.93,22.54-16.10,
0.17,1.04,0.00,28.28,29.68-14.56,
0.17,1.08,-0.03,27.09,35.21-16.17,
0.14,1.09,-0.04,24.15,37.03-17.78,
0.11,1.09,-0.02,19.11,37.73-18.76,
0.06,1.10,0.00,13.44,37.66-19.39,
0.01,1.12,0.04,8.47,37.59-19.60,
0.00,1.17,0.09,5.81,38.15-20.65,
-0.02,1.18,0.13,3.92,37.45-21.63,
0.01,1.20,0.13,1.33,35.28-22.61,
0.04,1.18,0.11,-4.13,32.34-22.89,
0.09,1.15,0.09,-7.42,29.96-22.26,
0.13,1.12,0.09,-8.96,29.19-21.77,
0.16,1.13,0.11,-9.03,30.31-23.38,
0.19,1.12,0.14,-9.31,32.97-22.75,
0.22,1.11,0.18,-10.29,37.45-22.75,
0.25,1.10,0.18,-13.86,40.95-20.86,
0.30,1.11,0.17,-21.84,44.38-19.11,
0.31,1.13,0.13,-30.17,48.37-17.08,
0.31,1.16,0.10,-38.29,55.02-13.16,
0.29,1.17,0.05,-47.67,63.21-5.46,
0.24,1.17,0.01,-60.34,74.694.06,
0.16,1.20,-0.02,-77.00,85.1914.00,
0.08,1.17,-0.01,-99.54,96.1126.60,
-0.01,1.12,0.02,-113.61,105.8442.70,
-0.13,1.10,0.05,-125.51,112.6359.71,
-0.25,1.11,0.08,-135.66,114.5279.03,
-0.35,1.19,0.09,-148.40,108.8589.46,
-0.42,1.21,0.13,-160.51,96.8194.64,
-0.42,1.23,0.24,-171.36,84.9194.99,
-0.42,1.22,0.31,-169.82,77.4992.19,
-0.37,1.29,0.31,-158.97,80.2984.00,
-0.27,1.30,0.24,-151.27,87.0879.03,
-0.17,1.22,0.13,-144.90,86.8079.10,
-0.10,1.20,0.08,-139.23,84.2177.28,
0.03,1.23,0.13,-132.16,86.1071.40,
0.07,1.16,0.19,-123.83,91.9864.47,
0.11,1.04,0.20,-112.77,95.1361.95,
0.12,0.97,0.18,-101.22,93.6664.89,
0.09,0.89,0.24,-93.03,88.2774.20,
0.01,0.87,0.29,-90.86,83.9381.27,
-0.08,0.87,0.33,-94.85,80.2289.53,
-0.08,0.83,0.37,-96.25,80.3699.82,
-0.06,0.95,0.45,-101.22,87.15105.91,
-0.02,1.02,0.50,-107.52,94.92111.30,
0.02,1.06,0.55,-115.85,102.76114.87,
0.06,1.00,0.57,-113.05,109.34116.76,
0.02,0.94,0.56,-98.00,111.86115.50,
0.05,0.91,0.53,-86.24,108.43113.19,
0.05,0.85,0.52,-72.73,100.31116.90,
0.08,0.83,0.46,-63.49,90.37121.52,
0.09,0.82,0.44,-53.41,81.41126.28,
0.07,0.78,0.42,-45.92,76.65127.54,
0.05,0.76,0.42,-42.77,77.28122.50,
-0.01,0.76,0.42,-41.30,81.76115.71,
-0.02,0.73,0.45,-40.18,85.75107.94,
-0.03,0.76,0.47,-32.83,90.09105.00,
-0.02,0.76,0.51,-35.21,92.89106.89,
0.04,0.74,0.53,-32.48,94.85102.34,
0.01,0.73,0.55,-34.58,95.55101.43,
0.00,0.74,0.55,-33.04,94.01101.29,
-0.01,0.75,0.54,-35.91,92.7599.54,
0.01,0.72,0.55,-43.47,90.7299.75,
0.06,0.77,0.57,-49.84,91.6392.54,
0.06,0.70,0.56,-54.18,91.0097.51,
0.12,0.70,0.54,-53.48,92.6893.66,
0.09,0.58,0.53,-48.65,91.3595.27,
0.10,0.51,0.53,-39.27,87.2295.34,
0.10,0.48,0.55,-30.45,83.3796.11,
0.11,0.46,0.58,-20.02,80.1593.52,
0.15,0.44,0.63,-15.54,77.3594.78,
0.14,0.50,0.68,-12.95,76.8690.58,
0.17,0.57,0.70,-14.91,78.9685.54,
0.19,0.55,0.71,-18.76,80.0185.54,
0.20,0.57,0.71,-18.27,79.5984.00,
0.25,0.55,0.68,-13.93,81.5581.62,
0.23,0.57,0.67,-10.64,79.2480.64,
0.22,0.55,0.67,-2.52,77.4977.70,
0.18,0.55,0.68,3.71,73.7874.48,
0.14,0.55,0.71,9.66,66.1567.27,
0.10,0.55,0.73,18.83,55.5164.96,
0.09,0.54,0.73,29.89,43.8261.74,
0.08,0.54,0.70,44.59,29.7559.15,
0.02,0.55,0.69,64.96,16.1759.29,
-0.02,0.55,0.65,85.12,3.2257.40,
-0.04,0.64,0.72,107.03,-14.2153.06,
-0.18,1.02,0.80,110.25,-20.1639.06,
-0.33,1.32,0.75,87.78,-22.7522.96,
-0.42,1.23,0.65,100.87,-24.1514.49,
-0.41,1.38,0.51,100.94,-23.242.66,
-0.39,1.37,0.45,83.72,-24.78,
-0.29,1.26,0.44,76.86,-24.57,
-0.20,1.12,0.44,74.06,-23.45,
-0.14,0.93,0.37,78.12,-23.31,
-0.09,0.80,0.30,86.59,-24.01,
-0.05,0.79,0.28,91.84,-25.20,
0.01,0.82,0.25,95.76,-26.74,
0.06,0.97,0.32,89.74,-27.65,
0.08,1.05,0.37,80.92,-24.85,
0.06,1.13,0.38,73.78,-25.06,
0.02,1.14,0.37,65.17,-31.29,
-0.01,1.12,0.33,68.25,-39.76,
-0.02,1.12,0.32,73.50,-47.46,
-0.01,1.15,0.30,77.14,-51.59,
0.02,1.12,0.31,77.07,-50.96,
0.04,1.07,0.28,76.30,-51.31,
0.03,1.05,0.27,79.59,-55.30,
0.07,1.03,0.26,78.47,-57.12,
0.13,0.99,0.26,73.71,-57.40,
0.22,0.92,0.24,73.15,-50.82,
0.17,0.97,0.27,69.02,-53.06,
0.20,0.89,0.25,70.07,-50.12,
0.20,0.89,0.25,69.02,-44.66,
0.12,0.88,0.23,72.80,-43.75,
0.08,0.95,0.21,75.95,-38.92,
0.02,0.98,0.22,74.69,-35.14,
-0.02,0.98,0.20,73.22,-33.11,
-0.04,1.00,0.19,74.97,-32.69,
-0.05,1.01,0.18,74.76,-34.51,
-0.03,0.96,0.15,75.60,-36.82,
-0.01,0.92,0.13,73.78,-39.41,
0.00,0.88,0.14,71.68,-43.89,
0.02,0.84,0.13,68.25,-49.56,
0.03,0.79,0.13,65.24,-53.06,
0.04,0.76,0.13,63.07,-51.73,
0.07,0.79,0.14,60.69,-51.10,
0.04,0.78,0.13,55.44,-46.34,
-0.01,0.79,0.11,53.90,-46.83,
-0.02,0.82,0.13,50.82,-46.13,
0.00,0.83,0.13,49.49,-48.09,
0.05,0.84,0.09,45.57,-51.10,
0.09,0.83,0.08,39.41,-49.14,
0.13,0.81,0.12,37.10,-44.24,
0.13,0.86,0.12,38.29,-44.66,
0.14,0.92,0.12,34.72,-46.62,
0.14,0.94,0.13,27.51,-44.31,
0.14,0.97,0.16,22.96,-41.37,
0.15,0.98,0.20,24.08,-38.29,
0.19,1.04,0.25,24.50,-38.36,
0.22,1.04,0.29,24.01,-36.96,
0.26,1.08,0.28,20.30,-29.26,
0.33,1.11,0.24,18.97,-24.71,
0.36,1.11,0.22,17.36,-21.00,
0.39,1.12,0.21,13.79,2.10-14.77,
0.39,1.16,0.19,13.65,8.96-12.95,
0.34,1.22,0.20,12.04,14.35-10.01,
0.26,1.26,0.24,9.17,19.46-4.83,
0.19,1.37,0.26,3.71,25.13-0.77,
0.10,1.52,0.21,-10.15,31.224.34,
0.03,1.55,0.14,-40.95,34.1611.62,
-0.08,1.52,0.13,-56.35,34.5120.44,
-0.16,1.50,0.22,-62.58,33.3926.74,
-0.17,1.42,0.26,-65.52,29.2629.54,
-0.19,1.33,0.32,-70.00,24.1530.87,
-0.36,1.31,0.37,-82.32,21.3529.68,
-0.25,1.26,0.38,-95.34,21.0728.42,
-0.20,1.25,0.34,-111.93,22.1928.00,
-0.13,1.23,0.32,-124.11,24.9228.91,
-0.08,1.17,0.37,-135.94,28.6331.08,
-0.03,1.11,0.37,-147.70,35.3536.05,
0.01,1.07,0.35,-156.80,41.0939.62,
0.04,1.07,0.34,-165.62,45.1543.75,
0.07,1.11,0.35,-170.52,45.7847.74,
0.12,1.14,0.36,-168.21,42.2151.94,
0.11,1.06,0.34,-155.75,34.4458.73,
0.07,1.08,0.36,-141.68,30.4564.19,
-0.01,1.12,0.35,-133.70,29.9664.96,
-0.05,1.02,0.31,-121.94,28.0065.52,
-0.05,0.90,0.31,-98.14,28.4266.64,
-0.03,0.82,0.29,-72.31,29.1968.81,
-0.05,0.77,0.26,-57.96,30.8069.02,
-0.05,0.79,0.28,-54.88,31.2267.41,
-0.05,0.77,0.35,-52.78,25.3467.06,
-0.02,0.76,0.45,-51.80,20.0266.15,
-0.01,0.81,0.54,-57.68,18.8362.79,
0.05,0.91,0.62,-75.74,24.9259.71,
0.06,0.91,0.61,-92.96,29.1258.80,
0.08,0.89,0.54,-90.72,37.3162.58,
0.06,0.78,0.48,-100.52,44.4563.35,
0.08,0.62,0.41,-95.69,47.3266.01,
0.07,0.61,0.38,-89.11,48.8661.81,
0.05,0.60,0.36,-83.93,50.5459.29,
0.01,0.57,0.31,-70.91,54.1153.76,
-0.04,0.50,0.29,-54.88,57.2647.67,
-0.11,0.45,0.29,-40.32,53.1343.47,
-0.06,0.40,0.32,-34.44,46.6941.58,
-0.08,0.37,0.34,-33.88,38.7141.51,
-0.10,0.33,0.37,-36.19,35.0738.15,
-0.11,0.26,0.37,-43.40,34.0239.20,
-0.07,0.33,0.41,-39.41,36.5433.81,
-0.10,0.26,0.48,-40.67,39.4835.07,
-0.10,0.32,0.48,-42.28,40.3930.87,
-0.05,0.33,0.51,-41.51,41.2326.60,
-0.10,0.33,0.53,-39.83,38.0126.25,
-0.04,0.35,0.55,-30.03,33.2522.96,
0.02,0.31,0.57,-12.60,27.9320.30,
0.04,0.29,0.60,2.52,15.6118.48,
0.10,0.27,0.68,19.81,5.1815.26,
0.13,0.27,0.77,31.85,-3.367.21,
0.14,0.30,0.80,36.19,-10.43,
0.20,0.39,0.82,37.66,-18.34,
0.21,0.46,0.81,35.84,-20.58,
0.22,0.55,0.85,37.45,-20.86,
0.19,0.56,0.86,38.64,-21.56,
0.15,0.58,0.75,44.45,-23.521.26,
0.13,0.48,0.83,62.37,-28.6319.32,
0.05,0.82,1.20,50.96,-32.9740.25,
-0.08,1.20,1.06,22.61,-35.1430.73,
-0.14,1.63,0.98,57.96,-21.4910.92,
-0.07,1.95,1.02,101.43,-23.73,
-0.12,1.99,0.88,97.51,-31.01,
0.04,1.60,0.65,86.03,11.20-27.23,
0.05,0.86,0.56,91.56,25.55-28.70,
0.00,0.65,0.50,105.00,20.79-29.75,
0.00,0.48,0.45,102.20,6.16-24.15,
0.02,0.42,0.40,97.79,-27.16,
-0.01,0.56,0.33,88.41,-32.76,
-0.03,0.63,0.26,81.90,-35.91,
-0.04,0.73,0.23,80.08,-37.24,
-0.08,0.79,0.25,73.29,-43.68,
-0.15,0.83,0.27,67.41,-54.81,
-0.19,0.91,0.29,68.18,-70.42,
-0.20,1.00,0.34,76.23,-87.15,
-0.16,1.12,0.36,86.66,-94.43,
-0.10,1.16,0.33,99.19,-98.63,
0.00,1.18,0.35,107.73,-100.17,
0.13,1.12,0.35,112.00,-97.09,
0.20,1.04,0.31,110.88,-93.73,
0.26,0.94,0.27,107.45,-93.87,
0.32,0.87,0.28,103.32,-92.75,
0.33,0.83,0.27,100.66,-92.75,
0.33,0.82,0.26,96.18,-90.16,
0.29,0.80,0.23,93.66,-90.93,
0.31,0.87,0.25,90.37,-82.18,
0.28,0.90,0.25,88.90,-74.13,
0.25,0.94,0.23,88.13,-66.50,
0.19,0.98,0.20,85.75,-58.17,
0.13,0.99,0.17,82.53,-52.29,
0.08,0.97,0.15,82.95,-49.14,
0.07,0.90,0.17,81.20,-41.65,
0.07,0.84,0.15,79.31,-38.22,
0.08,0.81,0.13,77.35,-38.08,
0.05,0.78,0.12,72.10,-37.59,
0.07,0.81,0.14,65.17,-38.85,
0.06,0.78,0.15,57.54,-34.23,
0.08,0.80,0.16,51.87,-32.41,
0.02,0.79,0.17,47.53,-31.50,
-0.01,0.80,0.19,45.78,-32.83,
0.00,0.81,0.17,44.45,-37.38,
-0.03,0.78,0.13,42.63,-44.94,
-0.04,0.81,0.12,36.26,-52.85,
